onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.018	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
3.521864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.525	stim	s541
5.627	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
6.131	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.642	stim	s541
8.235	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
8.739	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.546	stim	s541
10.842	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
11.351592	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.512	stim	s541
13.456	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
13.959456	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.418	stim	s541
16.064	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
16.573592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.538	stim	s541
18.678	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
19.182	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.511	stim	s541
21.286	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
21.794592	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.568	stim	s541
23.899	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
24.403	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.409	stim	s541
26.505	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
27.016592	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.417	stim	s541
29.121	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
29.625	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.534	stim	s541
31.729	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
32.238	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.517	stim	s541
34.342	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
34.845591999999996	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.423	stim	s541
36.95	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
37.453864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.432	stim	s541
39.558	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
40.062728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.603	stim	s541
42.167	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
42.670456	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.508	stim	s541
44.774	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
45.278728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.533	stim	s541
47.383	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
47.887	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.419	stim	s541
49.991	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
50.499592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.473	stim	s541
52.604	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s541
53.108	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.381	stim	s541
55.212	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s541
55.717	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.479	stim	s541
