onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.425	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.72	blue	3.0	cue_stay	magnitude	stay	s583	1
7.606	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.54	orange	7.0	task_switch	color	switch	s583	0
9.854	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.914	blue	9.0	cue_switch	color	stay	s583	0
11.961	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.941	orange	9.0	task_switch	magnitude	switch	s583	0
14.865	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.543	orange	1.0	task_switch	color	switch	s583	0
17.913	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.891	orange	4.0	task_switch	magnitude	switch	s583	0
20.822	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.477	blue	4.0	task_switch	color	switch	s583	0
23.867	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.474	blue	6.0	cue_stay	color	stay	s583	0
27.183	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.772	blue	4.0	task_switch	magnitude	switch	s583	0
29.427	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.762	orange	4.0	task_switch	color	switch	s583	0
31.532	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.927	blue	1.0	task_switch	magnitude	switch	s583	0
33.777	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.726	orange	3.0	cue_stay	magnitude	stay	s583	0
36.959	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.347	blue	1.0	task_switch	color	switch	s583	0
39.863	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.647	blue	3.0	task_switch	magnitude	switch	s583	0
43.178	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.78	orange	1.0	cue_switch	magnitude	stay	s583	0
46.087	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.871	blue	6.0	task_switch	color	switch	s583	0
49.133	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.554	blue	7.0	task_switch	magnitude	switch	s583	0
51.65	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.259	orange	8.0	task_switch	color	switch	s583	0
54.695	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.57	blue	8.0	task_switch	magnitude	switch	s583	0
57.213	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.763	orange	2.0	task_switch	color	switch	s583	0
60.255	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.687	orange	6.0	cue_switch	color	stay	s583	0
62.362	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.822	orange	4.0	cue_stay	color	stay	s583	0
