onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.523	1.5	congruent	1.0	89.0	stroop	89	0.776	red	red	congruent	s643
5.8	1.5	incongruent	1.0	71.0	stroop	71	1.068	blue	red	incongruent	s643
7.803	1.5	congruent	1.0	89.0	stroop	89	0.719	red	red	congruent	s643
10.217	1.5	congruent	1.0	71.0	stroop	71	0.622	blue	blue	congruent	s643
12.223	1.5	congruent	1.0	71.0	stroop	71	0.612	blue	blue	congruent	s643
14.365	1.5	congruent	1.0	89.0	stroop	89	0.586	red	red	congruent	s643
16.367	1.5	congruent	1.0	82.0	stroop	82	0.777	green	green	congruent	s643
18.372	1.5	incongruent	1.0	71.0	stroop	71	1.916	blue	red	incongruent	s643
20.378	1.5	congruent	1.0	71.0	stroop	71	0.775	blue	blue	congruent	s643
22.656	1.5	incongruent	1.0	82.0	stroop	82	0.767	green	blue	incongruent	s643
24.662	1.5	incongruent	1.0	82.0	stroop	82	0.811	green	blue	incongruent	s643
26.939	1.5	incongruent	1.0	71.0	stroop	71	0.973	blue	green	incongruent	s643
29.217	1.5	incongruent	0.0	82.0	stroop	71	1.224	green	red	incongruent	s643
31.222	1.5	congruent	1.0	82.0	stroop	82	0.684	green	green	congruent	s643
33.908	1.5	incongruent	1.0	71.0	stroop	71	0.712	blue	green	incongruent	s643
35.914	1.5	congruent	1.0	89.0	stroop	89	0.498	red	red	congruent	s643
38.191	1.5	congruent	1.0	82.0	stroop	82	0.727	green	green	congruent	s643
40.195	1.5	congruent	1.0	71.0	stroop	71	0.826	blue	blue	congruent	s643
42.2	1.5	incongruent	0.0	89.0	stroop	82	1.571	red	green	incongruent	s643
44.477	1.5	congruent	1.0	82.0	stroop	82	0.744	green	green	congruent	s643
46.619	1.5	congruent	1.0	71.0	stroop	71	0.808	blue	blue	congruent	s643
49.168	1.5	incongruent	1.0	71.0	stroop	71	1.027	blue	green	incongruent	s643
51.581	1.5	incongruent	1.0	89.0	stroop	89	0.745	red	blue	incongruent	s643
53.587	1.5	incongruent	1.0	71.0	stroop	71	0.979	blue	red	incongruent	s643
55.592	1.5	incongruent	1.0	89.0	stroop	89	0.91	red	blue	incongruent	s643
57.598	1.5	congruent	1.0	82.0	stroop	82	1.899	green	green	congruent	s643
60.148	1.5	congruent	1.0	82.0	stroop	82	0.786	green	green	congruent	s643
62.29	1.5	congruent	1.0	89.0	stroop	89	0.764	red	red	congruent	s643
64.296	1.5	congruent	1.0	82.0	stroop	82	0.905	green	green	congruent	s643
66.301	1.5	congruent	1.0	71.0	stroop	71	0.676	blue	blue	congruent	s643
68.579	1.5	incongruent	1.0	82.0	stroop	82	0.836	green	blue	incongruent	s643
70.586	1.5	congruent	1.0	71.0	stroop	71	0.766	blue	blue	congruent	s643
72.592	1.5	incongruent	1.0	89.0	stroop	89	0.576	red	blue	incongruent	s643
74.734	1.5	incongruent	1.0	71.0	stroop	71	0.797	blue	green	incongruent	s643
76.74	1.5	incongruent	1.0	89.0	stroop	89	0.822	red	green	incongruent	s643
79.017	1.5	congruent	0.0	71.0	stroop	89	0.672	blue	blue	congruent	s643
81.16	1.5	incongruent	1.0	89.0	stroop	89	1.886	red	green	incongruent	s643
83.574	1.5	congruent	1.0	89.0	stroop	89	0.694	red	red	congruent	s643
85.58	1.5	congruent	1.0	82.0	stroop	82	0.719	green	green	congruent	s643
