onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.023	4.0	smaller_sooner	discount_fixed	71	74.0	121.0	1.621	20.0	smaller_sooner	s643
7.596	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	1.304	20.0	smaller_sooner	s643
12.37	4.0	larger_later	discount_fixed	89	77.0	24.0	0.907	20.0	larger_later	s643
17.011	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	1.116	20.0	smaller_sooner	s643
21.586	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	1.849	20.0	smaller_sooner	s643
27.043	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	1.061	20.0	smaller_sooner	s643
32.433	4.0	larger_later	discount_fixed	89	58.0	72.0	1.517	20.0	larger_later	s643
37.008	4.0	smaller_sooner	discount_fixed	71	56.0	93.0	1.154	20.0	smaller_sooner	s643
43.281	4.0	larger_later	discount_fixed	89	45.0	26.0	1.75	20.0	larger_later	s643
48.807	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	1.369	20.0	smaller_sooner	s643
53.381	4.0	larger_later	discount_fixed	89	50.0	41.0	1.256	20.0	larger_later	s643
58.023	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	1.026	20.0	smaller_sooner	s643
62.663	4.0	larger_later	discount_fixed	89	54.0	22.0	1.581	20.0	larger_later	s643
67.782	4.0	smaller_sooner	discount_fixed	71	29.0	44.0	2.84	20.0	smaller_sooner	s643
73.104	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	1.121	20.0	smaller_sooner	s643
77.677	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	1.099	20.0	smaller_sooner	s643
82.251	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	1.105	20.0	smaller_sooner	s643
86.825	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	0.849	20.0	smaller_sooner	s643
91.67	4.0	smaller_sooner	discount_fixed	71	55.0	107.0	1.938	20.0	smaller_sooner	s643
96.176	4.0	larger_later	discount_fixed	89	44.0	143.0	1.689	20.0	larger_later	s643
101.837	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	1.175	20.0	smaller_sooner	s643
106.752	4.0	larger_later	discount_fixed	89	65.0	156.0	2.995	20.0	larger_later	s643
111.393	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	1.434	20.0	smaller_sooner	s643
115.897	4.0	larger_later	discount_fixed	89	50.0	59.0	1.848	20.0	larger_later	s643
120.403	4.0	smaller_sooner	discount_fixed	71	85.0	129.0	2.446	20.0	smaller_sooner	s643
125.519	4.0	larger_later	discount_fixed	89	66.0	58.0	2.975	20.0	larger_later	s643
131.657	4.0	smaller_sooner	discount_fixed	71	49.0	172.0	1.262	20.0	smaller_sooner	s643
136.503	4.0	larger_later	discount_fixed	89	73.0	44.0	2.95	20.0	larger_later	s643
141.075	4.0	larger_later	discount_fixed	89	58.0	73.0	1.689	20.0	larger_later	s643
145.78	4.0	larger_later	discount_fixed	89	71.0	76.0	2.64	20.0	larger_later	s643
151.645	4.0	larger_later	discount_fixed	89	67.0	74.0	2.125	20.0	larger_later	s643
156.288	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	0.962	20.0	smaller_sooner	s643
161.61	4.0	smaller_sooner	discount_fixed	71	39.0	104.0	1.945	20.0	smaller_sooner	s643
166.592	4.0	smaller_sooner	discount_fixed	71	33.0	103.0	1.353	20.0	smaller_sooner	s643
171.166	4.0	larger_later	discount_fixed	89	33.0	78.0	2.886	20.0	larger_later	s643
176.69	4.0	larger_later	discount_fixed	89	74.0	52.0	3.671	20.0	larger_later	s643
