onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-66.888	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	29.099	n/a	instructions	s546
3.008	4.183	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.183	1,0,0,2,3,0,0,0,0	to_hand	s546
7.192	1.468	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.468	1,0,0,2,3,0,0,0,0	to_board	s546
8.663	0.419	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.419	1,0,0,2,3,0,0,0,0	to_hand	s546
9.084	0.83	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.83	1,0,0,2,3,0,0,0,0	to_board	s546
9.915	0.525	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.525	1,0,0,2,3,0,0,0,0	to_hand	s546
10.441	0.677	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.677	1,0,0,2,3,0,0,0,0	to_board	s546
11.121	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s546
13.623	4.413	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	4.413	1,2,0,3,0,0,0,0,0	to_hand	s546
18.036	1.101	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.101	1,2,0,3,0,0,0,0,0	to_board	s546
19.138	0.61	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.61	1,2,0,3,0,0,0,0,0	to_hand	s546
19.75	0.743	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.743	1,2,0,3,0,0,0,0,0	to_board	s546
20.494	0.532	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.532	1,2,0,3,0,0,0,0,0	to_hand	s546
21.026	0.442	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.442	1,2,0,3,0,0,0,0,0	to_board	s546
21.471	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s546
22.471	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s546
23.572	4.095	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	4.095	0,0,0,1,2,0,3,0,0	to_hand	s546
27.669	0.45	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.45	0,0,0,1,2,0,3,0,0	to_board	s546
28.121	0.877	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.877	0,0,0,1,2,0,3,0,0	to_hand	s546
28.999	0.492	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.492	0,0,0,1,2,0,3,0,0	to_board	s546
29.493	0.909	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.909	0,0,0,1,2,0,3,0,0	to_hand	s546
30.402	0.38	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.38	0,0,0,1,2,0,3,0,0	to_board	s546
30.785	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s546
31.785	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s546
32.988	4.684	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	4.684	0,0,0,1,2,0,3,0,0	to_hand	s546
37.673	0.515	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.515	0,0,0,1,2,0,3,0,0	to_board	s546
38.19	0.732	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.732	0,0,0,1,2,0,3,0,0	to_hand	s546
38.923	0.431	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.431	0,0,0,1,2,0,3,0,0	to_board	s546
39.357	0.415	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.415	0,0,0,1,2,0,3,0,0	to_hand	s546
39.773	0.364	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.364	0,0,0,1,2,0,3,0,0	to_board	s546
40.14	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s546
41.14	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s546
44.147	5.591	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	0.0	5.591	1,2,3,0,0,0,0,0,0	to_hand	s546
49.738	0.782	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	0.0	0.782	1,2,3,0,0,0,0,0,0	to_board	s546
50.523	1.933	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	0.0	1.933	1,2,3,0,0,0,0,0,0	to_hand	s546
