onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-60.1	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	19.575	n/a	instructions	s650
3.009	13.084	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	13.084	1,0,0,2,3,0,0,0,0	to_hand	s650
16.094	4.406	0	UA_with_intermediate	1,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.406	1,0,0,2,3,0,0,0,0	to_board	s650
20.502	2.856	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.856	1,0,0,2,3,0,0,0,0	to_hand	s650
23.36	0.569	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.569	1,0,0,2,3,0,0,0,0	to_board	s650
23.93	1.068	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.068	1,0,0,2,3,0,0,0,0	to_hand	s650
24.999	0.388	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.388	1,0,0,2,3,0,0,0,0	to_board	s650
25.391	1.846	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.846	1,0,0,2,3,0,0,0,0	to_hand	s650
27.239	0.278	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.278	1,0,0,2,3,0,0,0,0	to_board	s650
27.521	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s650
30.024	5.057	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	5.057	1,2,0,3,0,0,0,0,0	to_hand	s650
35.082	3.346	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	3.346	1,2,0,3,0,0,0,0,0	to_board	s650
38.43	1.359	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	1.359	1,2,0,3,0,0,0,0,0	to_hand	s650
39.791	0.321	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.321	1,2,0,3,0,0,0,0,0	to_board	s650
40.113	1.502	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.502	1,2,0,3,0,0,0,0,0	to_hand	s650
41.617	0.534	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.534	1,2,0,3,0,0,0,0,0	to_board	s650
42.153	0.638	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.638	1,2,0,3,0,0,0,0,0	to_hand	s650
42.793	2.401	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	2.401	1,2,0,3,0,0,0,0,0	to_board	s650
45.198	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s650
46.198	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s650
