onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.008	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s650
3.512864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	1.095	stim	s650
5.616	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s650
6.121	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.694	stim	s650
8.223	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
8.728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.591	stim	s650
10.831	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s650
11.335592	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.826	stim	s650
13.438	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s650
13.942456	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.773	stim	s650
16.045	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
16.549592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.706	stim	s650
18.653	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
19.157	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.579	stim	s650
21.26	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s650
21.762592	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.692	stim	s650
23.866	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
24.371	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.487	stim	s650
26.474	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
26.978592	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.661	stim	s650
29.082	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
29.587	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.647	stim	s650
31.69	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
32.195	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.939	stim	s650
34.298	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
34.801592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.76	stim	s650
36.904	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s650
37.408864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.874	stim	s650
39.511	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s650
