onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.008	0.85	0.4	89.0	stop_signal	89.0	0.864	False	go	s554
5.533	0.85	0.4	71.0	stop_signal	71.0	0.578	False	go	s554
7.785	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
10.037	0.85	0.45	89.0	stop_signal	89.0	1.04	False	go	s554
12.29	0.85	0.45	71.0	stop_signal	71.0	0.596	False	go	s554
14.543	0.85	0.45	89.0	stop_signal	89.0	0.684	False	go	s554
16.931	0.85	0.45	89.0	stop_signal	89.0	0.606	False	go	s554
19.183	0.85	0.45	71.0	stop_signal	71.0	0.685	False	stop_failure	s554
21.435	0.85	0.4	71.0	stop_signal	71.0	0.781	False	go	s554
23.686	0.85	0.4	71.0	stop_signal	71.0	0.73	False	stop_failure	s554
25.939	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
28.464	0.85	0.4	89.0	stop_signal	89.0	0.769	False	go	s554
30.852	0.85	0.4	89.0	stop_signal	89.0	0.641	False	go	s554
33.377	0.85	0.4	71.0	stop_signal	71.0	0.636	False	stop_failure	s554
35.628	0.85	0.35	71.0	stop_signal	71.0	0.796	False	go	s554
38.017	0.85	0.35	71.0	stop_signal	71.0	0.555	False	go	s554
40.405	0.85	0.35	71.0	stop_signal	71.0	0.574	False	go	s554
42.657	0.85	0.35	71.0	stop_signal	71.0	0.649	False	go	s554
45.046	0.85	0.35	71.0	stop_signal	71.0	0.849	False	go	s554
47.434	0.85	0.35	71.0	stop_signal	71.0	0.608	False	stop_failure	s554
49.822	0.85	0.3	89.0	stop_signal	89.0	0.64	False	go	s554
52.483	0.85	0.3	71.0	stop_signal	71.0	1.074	False	go	s554
55.007	0.85	0.3	89.0	stop_signal	89.0	0.5	False	stop_failure	s554
57.26	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
60.192	0.85	0.3	71.0	stop_signal	71.0	0.7	False	go	s554
62.444	0.85	0.3	89.0	stop_signal	89.0	0.738	False	go	s554
64.969	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
67.221	0.85	0.35	89.0	stop_signal	89.0	0.74	False	go	s554
69.474	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	go	s554
71.726	0.85	0.35	71.0	stop_signal	71.0	0.987	False	go	s554
73.979	0.85	0.35	71.0	stop_signal	71.0	0.503	False	go	s554
76.502	0.85	0.35	89.0	stop_signal	89.0	0.634	False	stop_failure	s554
79.57	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
81.822	0.85	0.35	89.0	stop_signal	89.0	0.697	False	go	s554
84.21	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
86.598	0.85	0.4	71.0	stop_signal	71.0	0.723	False	go	s554
89.122	0.85	0.4	71.0	stop_signal	71.0	0.713	False	go	s554
91.511	0.85	0.4	71.0	stop_signal	71.0	0.941	False	go	s554
93.9	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
96.696	0.85	0.45	89.0	stop_signal	89.0	0.646	False	go	s554
99.084	0.85	0.45	89.0	stop_signal	89.0	0.601	False	stop_failure	s554
111.842	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
114.366	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
116.754	0.85	0.5	89.0	stop_signal	89.0	0.711	False	go	s554
119.142	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
121.394	0.85	0.55	71.0	stop_signal	71.0	1.042	False	go	s554
123.782	0.85	0.55	89.0	stop_signal	89.0	0.92	False	go	s554
126.034	0.85	0.55	71.0	stop_signal	71.0	0.541	False	stop_failure	s554
128.286	0.85	0.5	71.0	stop_signal	71.0	0.72	False	go	s554
130.538	0.85	0.5	71.0	stop_signal	71.0	0.667	False	go	s554
132.927	0.85	0.5	71.0	stop_signal	71.0	0.709	False	stop_failure	s554
135.179	0.85	0.45	89.0	stop_signal	89.0	0.595	False	stop_failure	s554
137.432	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
139.82	0.85	0.45	89.0	stop_signal	89.0	0.636	False	stop_failure	s554
142.208	0.85	0.4	89.0	stop_signal	89.0	0.743	False	go	s554
144.461	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
146.986	0.85	0.45	89.0	stop_signal	89.0	0.664	False	go	s554
149.237	0.85	0.45	71.0	stop_signal	71.0	0.902	False	go	s554
151.626	0.85	0.45	71.0	stop_signal	71.0	0.678	False	go	s554
153.878	0.85	0.45	71.0	stop_signal	71.0	0.7	False	stop_failure	s554
156.132	0.85	0.4	89.0	stop_signal	89.0	0.63	False	go	s554
158.52	0.85	0.4	71.0	stop_signal	89.0	0.952	False	go	s554
161.044	0.85	0.4	89.0	stop_signal	89.0	0.582	False	go	s554
163.433	0.85	0.4	89.0	stop_signal	89.0	0.566	False	go	s554
165.957	0.85	0.4	89.0	stop_signal	89.0	0.672	False	stop_failure	s554
168.889	0.85	0.35	71.0	stop_signal	71.0	0.586	False	go	s554
171.413	0.85	0.35	71.0	stop_signal	71.0	1.003	False	go	s554
173.937	0.85	0.35	71.0	stop_signal	71.0	0.604	False	go	s554
176.19	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
178.715	0.85	0.4	89.0	stop_signal	89.0	0.727	False	go	s554
181.104	0.85	0.4	89.0	stop_signal	89.0	0.704	False	go	s554
183.356	0.85	0.4	89.0	stop_signal	89.0	0.733	False	go	s554
185.744	0.85	0.4	89.0	stop_signal	89.0	0.568	False	go	s554
187.996	0.85	0.4	71.0	stop_signal	71.0	0.651	False	stop_failure	s554
190.384	0.85	0.35	89.0	stop_signal	89.0	0.637	False	go	s554
192.908	0.85	0.35	89.0	stop_signal	89.0	0.589	False	stop_failure	s554
195.161	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
197.548	0.85	0.35	71.0	stop_signal	71.0	0.669	False	go	s554
200.209	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
202.461	0.85	0.4	89.0	stop_signal	89.0	0.931	False	go	s554
205.665	0.85	0.4	89.0	stop_signal	89.0	0.581	False	go	s554
208.054	0.85	0.4	71.0	stop_signal	71.0	0.728	False	go	s554
210.442	0.85	0.4	71.0	stop_signal	71.0	0.567	False	stop_failure	s554
223.472	0.85	0.35	89.0	stop_signal	89.0	0.557	False	go	s554
225.724	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
227.977	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
230.23	0.85	0.45	89.0	stop_signal	89.0	0.806	False	go	s554
233.161	0.85	0.45	71.0	stop_signal	71.0	0.679	False	go	s554
235.686	0.85	0.45	89.0	stop_signal	89.0	0.781	False	go	s554
238.21	0.85	0.45	71.0	stop_signal	71.0	0.655	False	go	s554
240.462	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
242.987	0.85	0.5	89.0	stop_signal	89.0	0.741	False	stop_failure	s554
245.24	0.85	0.45	89.0	stop_signal	89.0	0.779	False	go	s554
247.628	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
249.88	0.85	0.5	89.0	stop_signal	89.0	0.779	False	go	s554
252.54	0.85	0.5	71.0	stop_signal	71.0	0.868	False	go	s554
255.201	0.85	0.5	89.0	stop_signal	89.0	0.865	False	go	s554
257.453	0.85	0.5	71.0	stop_signal	71.0	0.668	False	go	s554
259.705	0.85	0.5	71.0	stop_signal	71.0	0.671	False	go	s554
262.093	0.85	0.5	89.0	stop_signal	89.0	0.679	False	stop_failure	s554
264.889	0.85	0.45	89.0	stop_signal	89.0	0.676	False	stop_failure	s554
267.278	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
269.53	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
271.783	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
274.035	0.85	0.55	89.0	stop_signal	89.0	0.931	False	go	s554
276.696	0.85	0.55	89.0	stop_signal	89.0	0.862	False	go	s554
279.356	0.85	0.55	71.0	stop_signal	71.0	0.858	False	go	s554
281.608	0.85	0.55	71.0	stop_signal	71.0	0.688	False	go	s554
284.134	0.85	0.55	71.0	stop_signal	71.0	0.618	False	go	s554
286.386	0.85	0.55	89.0	stop_signal	89.0	0.692	False	stop_failure	s554
288.91	0.85	0.5	89.0	stop_signal	89.0	0.986	False	go	s554
291.435	0.85	0.5	71.0	stop_signal	71.0	0.644	False	stop_failure	s554
293.96	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
296.347	0.85	0.5	89.0	stop_signal	-1.0	n/a	True	stop_success	s554
298.872	0.85	0.55	89.0	stop_signal	89.0	0.924	False	go	s554
301.396	0.85	0.55	71.0	stop_signal	71.0	0.641	False	go	s554
303.784	0.85	0.55	71.0	stop_signal	71.0	0.705	False	go	s554
306.037	0.85	0.55	71.0	stop_signal	71.0	0.848	False	go	s554
308.562	0.85	0.55	89.0	stop_signal	89.0	0.592	False	go	s554
311.358	0.85	0.55	71.0	stop_signal	71.0	0.655	False	stop_failure	s554
313.882	0.85	0.5	71.0	stop_signal	71.0	0.718	False	stop_failure	s554
316.27	0.85	0.45	89.0	stop_signal	89.0	0.762	False	go	s554
318.522	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
320.774	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
323.027	0.85	0.55	71.0	stop_signal	-1.0	n/a	True	stop_success	s554
