onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.428	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.617	blue	7.0	cue_switch	magnitude	stay	s602	1
6.67	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.984	orange	4.0	task_switch	color	switch	s602	0
9.85	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.502	orange	2.0	task_switch	magnitude	switch	s602	0
12.094	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.91	orange	7.0	cue_stay	magnitude	stay	s602	0
15.272	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.573	blue	8.0	task_switch	color	switch	s602	0
17.377	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.831	blue	1.0	cue_stay	color	stay	s602	0
20.299	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.583	blue	8.0	cue_switch	color	stay	s602	0
23.614	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.395	orange	6.0	cue_stay	color	stay	s602	0
26.521	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.519	orange	8.0	cue_stay	color	stay	s602	0
29.969	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.637	orange	4.0	task_switch	magnitude	switch	s602	0
32.214	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.698	blue	7.0	task_switch	color	switch	s602	0
34.323	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.689	orange	2.0	cue_stay	color	stay	s602	0
37.227	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.482	orange	9.0	cue_switch	color	stay	s602	0
39.467	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.549	orange	3.0	cue_stay	color	stay	s602	0
41.71	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.718	blue	4.0	task_switch	magnitude	switch	s602	0
44.085	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	1.075	blue	9.0	cue_switch	magnitude	stay	s602	0
48.215	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.431	blue	9.0	cue_switch	magnitude	stay	s602	0
51.125	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.584	blue	1.0	task_switch	color	switch	s602	0
53.235	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.936	blue	8.0	task_switch	magnitude	switch	s602	0
55.612	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.772	blue	3.0	task_switch	color	switch	s602	0
58.659	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.404	blue	1.0	cue_switch	color	stay	s602	0
61.566	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.455	orange	3.0	cue_stay	color	stay	s602	0
64.478	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.457	blue	4.0	cue_stay	color	stay	s602	0
66.582	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.63	blue	8.0	cue_stay	color	stay	s602	0
69.369	1.0	0.1	False	89.0	Magnitude	n/a	twobytwo	71.0	0.833	orange	3.0	task_switch	magnitude	switch	s602	0
72.277	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.55	blue	1.0	task_switch	color	switch	s602	0
75.459	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.518	blue	1.0	task_switch	magnitude	switch	s602	0
77.565	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.688	blue	8.0	cue_switch	magnitude	stay	s602	0
80.747	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.489	orange	3.0	cue_switch	magnitude	stay	s602	0
83.804	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.806	orange	4.0	task_switch	color	switch	s602	0
85.913	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.612	blue	3.0	cue_switch	color	stay	s602	0
88.824	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.814	blue	6.0	task_switch	magnitude	switch	s602	0
91.728	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.477	orange	8.0	cue_stay	magnitude	stay	s602	0
94.636	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.51	orange	9.0	cue_switch	magnitude	stay	s602	0
97.683	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.489	orange	8.0	task_switch	color	switch	s602	0
99.79	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	89.0	0.935	blue	6.0	task_switch	magnitude	switch	s602	0
102.697	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.665	blue	3.0	cue_switch	magnitude	stay	s602	0
105.603	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.462	orange	1.0	task_switch	color	switch	s602	0
108.779	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.571	blue	6.0	task_switch	magnitude	switch	s602	0
111.823	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.503	orange	7.0	task_switch	color	switch	s602	0
114.731	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.577	blue	4.0	task_switch	magnitude	switch	s602	0
116.974	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.754	orange	1.0	task_switch	color	switch	s602	0
119.894	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.757	blue	1.0	cue_switch	color	stay	s602	0
123.209	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.652	blue	2.0	task_switch	magnitude	switch	s602	0
125.318	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.0	orange	8.0	task_switch	color	switch	s602	0
127.558	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.934	blue	1.0	cue_stay	color	stay	s602	0
129.802	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.593	blue	1.0	cue_switch	color	stay	s602	0
132.046	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.659	blue	3.0	task_switch	magnitude	switch	s602	0
135.497	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.556	blue	8.0	task_switch	color	switch	s602	0
138.542	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.485	blue	2.0	task_switch	magnitude	switch	s602	0
140.647	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.646	orange	6.0	task_switch	color	switch	s602	0
142.755	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.954	blue	7.0	cue_stay	color	stay	s602	0
145.661	1.0	0.9	False	71.0	Magnitude	n/a	twobytwo	89.0	0.789	orange	6.0	task_switch	magnitude	switch	s602	0
147.765	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.101	orange	6.0	task_switch	color	switch	s602	0
150.809	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.533	orange	6.0	cue_switch	color	stay	s602	0
153.715	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.583	blue	4.0	cue_switch	color	stay	s602	0
155.822	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.763	blue	1.0	cue_stay	color	stay	s602	0
157.931	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.749	orange	1.0	task_switch	magnitude	switch	s602	0
160.171	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.748	orange	8.0	task_switch	color	switch	s602	0
163.215	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.509	orange	8.0	cue_stay	color	stay	s602	0
166.257	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.525	blue	6.0	task_switch	magnitude	switch	s602	0
168.502	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.981	orange	1.0	cue_stay	magnitude	stay	s602	0
171.289	1.0	0.1	False	89.0	Magnitude	switch	twobytwo	71.0	0.845	orange	2.0	cue_switch	magnitude	stay	s602	0
174.739	1.0	0.9	False	71.0	High-Low	switch	twobytwo	89.0	1.208	orange	8.0	cue_switch	magnitude	stay	s602	0
177.118	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	1.037	orange	1.0	cue_switch	magnitude	stay	s602	0
180.294	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.41	orange	2.0	task_switch	color	switch	s602	0
182.806	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	1.046	orange	1.0	cue_stay	color	stay	s602	0
185.054	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	1.122	orange	4.0	task_switch	magnitude	switch	s602	0
187.432	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.817	orange	1.0	cue_switch	magnitude	stay	s602	0
189.538	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.599	blue	7.0	cue_switch	magnitude	stay	s602	0
191.781	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.846	blue	2.0	cue_stay	magnitude	stay	s602	0
