onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.411	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.587	orange	1.0	cue_switch	color	stay	s556	1
7.453	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.64	blue	2.0	task_switch	magnitude	switch	s556	0
10.629	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.557	orange	2.0	task_switch	color	switch	s556	0
13.669	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.546	orange	8.0	cue_stay	color	stay	s556	0
16.045	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.011	blue	9.0	task_switch	magnitude	switch	s556	0
18.949	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	1.476	orange	8.0	cue_stay	magnitude	stay	s556	0
22.669	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.875	orange	4.0	cue_switch	magnitude	stay	s556	0
25.981	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.531	blue	7.0	cue_stay	magnitude	stay	s556	0
28.886	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.773	orange	9.0	cue_stay	magnitude	stay	s556	0
31.536	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.79	orange	7.0	task_switch	color	switch	s556	0
33.776	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.853	orange	3.0	task_switch	magnitude	switch	s556	0
35.881	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.797	blue	8.0	cue_stay	magnitude	stay	s556	0
38.785	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.658	blue	9.0	cue_switch	magnitude	stay	s556	0
41.025	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.633	blue	2.0	cue_stay	magnitude	stay	s556	0
44.064	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.542	orange	7.0	task_switch	color	switch	s556	0
47.241	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	1.102	orange	6.0	cue_switch	color	stay	s556	0
50.569	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.012	orange	2.0	cue_switch	color	stay	s556	0
52.673	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.64	blue	1.0	task_switch	magnitude	switch	s556	0
54.777	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.986	orange	6.0	task_switch	color	switch	s556	0
57.154	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.039	blue	7.0	task_switch	magnitude	switch	s556	0
59.396	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	1.114	orange	4.0	cue_switch	magnitude	stay	s556	0
61.5	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.607	blue	9.0	cue_stay	magnitude	stay	s556	0
64.403	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.773	orange	6.0	cue_stay	magnitude	stay	s556	0
66.508	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.635	orange	2.0	cue_stay	magnitude	stay	s556	0
70.092	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.591	orange	3.0	task_switch	color	switch	s556	0
72.997	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.504	orange	2.0	task_switch	magnitude	switch	s556	0
75.372	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.006	blue	9.0	task_switch	color	switch	s556	0
77.477	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.849	orange	8.0	cue_switch	color	stay	s556	0
79.853	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.98	orange	7.0	cue_switch	color	stay	s556	0
82.908	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.807	orange	3.0	task_switch	magnitude	switch	s556	0
85.813	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.586	orange	6.0	cue_switch	magnitude	stay	s556	0
88.717	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.403	blue	4.0	task_switch	color	switch	s556	0
91.621	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.765	orange	4.0	cue_stay	color	stay	s556	0
94.525	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.517	orange	3.0	cue_switch	color	stay	s556	0
97.565	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.544	blue	8.0	task_switch	magnitude	switch	s556	0
100.471	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.491	blue	7.0	task_switch	color	switch	s556	0
102.575	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.936	orange	3.0	cue_switch	color	stay	s556	0
105.48	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.478	orange	9.0	task_switch	magnitude	switch	s556	0
107.856	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.954	blue	3.0	task_switch	color	switch	s556	0
110.896	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.5	blue	7.0	task_switch	magnitude	switch	s556	0
113.801	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.579	orange	1.0	task_switch	color	switch	s556	0
116.84	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.518	orange	3.0	task_switch	magnitude	switch	s556	0
119.761	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.914	orange	7.0	cue_switch	magnitude	stay	s556	0
122.273	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.025	blue	8.0	task_switch	color	switch	s556	0
124.377	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.243	blue	8.0	task_switch	magnitude	switch	s556	0
127.417	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.642	blue	8.0	cue_stay	magnitude	stay	s556	0
130.457	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.583	orange	4.0	cue_switch	magnitude	stay	s556	0
133.497	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.528	blue	9.0	task_switch	color	switch	s556	0
136.946	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.618	orange	3.0	task_switch	magnitude	switch	s556	0
139.987	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.477	orange	8.0	task_switch	color	switch	s556	0
142.892	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.449	orange	4.0	task_switch	magnitude	switch	s556	0
145.796	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	1.342	blue	4.0	cue_stay	magnitude	stay	s556	0
147.901	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.849	orange	1.0	task_switch	color	switch	s556	0
150.004	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.776	orange	8.0	task_switch	magnitude	switch	s556	0
152.244	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.744	orange	8.0	cue_switch	magnitude	stay	s556	0
155.149	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.538	blue	4.0	cue_switch	magnitude	stay	s556	0
158.052	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.438	orange	4.0	cue_stay	magnitude	stay	s556	0
160.957	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.435	orange	1.0	task_switch	color	switch	s556	0
163.199	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.7	orange	4.0	task_switch	magnitude	switch	s556	0
165.439	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.647	orange	2.0	cue_stay	magnitude	stay	s556	0
167.678	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.669	blue	2.0	task_switch	color	switch	s556	0
169.919	1.0	0.1	False	71.0	Color	stay	twobytwo	89.0	0.944	blue	1.0	cue_stay	color	stay	s556	0
172.704	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.642	blue	7.0	cue_switch	color	stay	s556	0
175.352	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.843	blue	9.0	cue_switch	color	stay	s556	0
178.528	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.619	orange	1.0	cue_switch	color	stay	s556	0
181.704	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	1.094	blue	2.0	task_switch	magnitude	switch	s556	0
184.217	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.681	blue	9.0	cue_stay	magnitude	stay	s556	0
187.258	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.594	orange	4.0	task_switch	color	switch	s556	0
189.635	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.844	blue	4.0	cue_switch	color	stay	s556	0
192.538	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.015	blue	1.0	cue_switch	color	stay	s556	0
195.578	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.518	blue	4.0	cue_stay	color	stay	s556	0
197.955	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.952	blue	7.0	task_switch	magnitude	switch	s556	0
200.059	1.0	0.1	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.883	blue	4.0	task_switch	color	switch	s556	0
202.843	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.852	orange	4.0	cue_switch	color	stay	s556	0
204.948	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.756	blue	2.0	task_switch	magnitude	switch	s556	0
207.852	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.575	blue	1.0	cue_stay	magnitude	stay	s556	0
209.956	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.257	orange	2.0	task_switch	color	switch	s556	0
212.332	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.756	blue	7.0	task_switch	magnitude	switch	s556	0
215.238	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.477	orange	4.0	task_switch	color	switch	s556	0
217.342	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.815	blue	8.0	task_switch	magnitude	switch	s556	0
233.756	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.473	orange	1.0	cue_switch	magnitude	stay	s556	1
