onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.01	0.85	0.4	71.0	stop_signal	71.0	0.674	False	go	s556
5.534	0.85	0.4	89.0	stop_signal	89.0	0.555	False	go	s556
7.787	0.85	0.4	89.0	stop_signal	89.0	0.596	False	stop_failure	s556
10.04	0.85	0.35	89.0	stop_signal	89.0	0.779	False	go	s556
12.291	0.85	0.35	89.0	stop_signal	89.0	0.712	False	go	s556
14.542	0.85	0.35	89.0	stop_signal	89.0	0.82	False	go	s556
16.931	0.85	0.35	71.0	stop_signal	71.0	0.778	False	go	s556
19.183	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
21.436	0.85	0.4	71.0	stop_signal	71.0	0.747	False	go	s556
23.687	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
25.939	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
28.464	0.85	0.5	89.0	stop_signal	89.0	0.613	False	go	s556
30.851	0.85	0.5	71.0	stop_signal	71.0	0.929	False	go	s556
33.376	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
35.629	0.85	0.55	71.0	stop_signal	71.0	0.778	False	go	s556
38.017	0.85	0.55	71.0	stop_signal	71.0	0.895	False	go	s556
40.405	0.85	0.55	89.0	stop_signal	89.0	0.866	False	go	s556
42.657	0.85	0.55	89.0	stop_signal	89.0	0.896	False	go	s556
45.045	0.85	0.55	71.0	stop_signal	71.0	1.05	False	go	s556
47.433	0.85	0.55	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
49.822	0.85	0.6	71.0	stop_signal	71.0	0.836	False	go	s556
52.482	0.85	0.6	71.0	stop_signal	71.0	0.809	False	go	s556
55.007	0.85	0.6	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
57.259	0.85	0.65	89.0	stop_signal	89.0	0.845	False	stop_failure	s556
60.191	0.85	0.6	71.0	stop_signal	71.0	0.883	False	go	s556
62.443	0.85	0.6	71.0	stop_signal	71.0	1.003	False	go	s556
64.968	0.85	0.6	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
67.22	0.85	0.65	89.0	stop_signal	89.0	0.816	False	go	s556
69.473	0.85	0.65	89.0	stop_signal	89.0	1.099	False	go	s556
71.725	0.85	0.65	89.0	stop_signal	89.0	1.128	False	go	s556
73.978	0.85	0.65	89.0	stop_signal	89.0	1.016	False	go	s556
76.503	0.85	0.65	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
79.571	0.85	0.7	89.0	stop_signal	89.0	0.847	False	stop_failure	s556
81.824	0.85	0.65	89.0	stop_signal	89.0	0.859	False	go	s556
84.213	0.85	0.65	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
86.601	0.85	0.7	89.0	stop_signal	89.0	0.977	False	go	s556
89.125	0.85	0.7	71.0	stop_signal	71.0	1.529	False	go	s556
91.512	0.85	0.7	89.0	stop_signal	89.0	1.004	False	go	s556
93.9	0.85	0.7	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
96.697	0.85	0.75	89.0	stop_signal	89.0	1.063	False	go	s556
99.085	0.85	0.75	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
111.845	0.85	0.8	89.0	stop_signal	89.0	0.891	False	stop_failure	s556
114.37	0.85	0.75	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
116.758	0.85	0.8	71.0	stop_signal	71.0	1.187	False	go	s556
119.147	0.85	0.8	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
121.399	0.85	0.85	71.0	stop_signal	71.0	1.179	False	go	s556
123.788	0.85	0.85	71.0	stop_signal	71.0	1.189	False	go	s556
126.04	0.85	0.85	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
128.292	0.85	0.9	89.0	stop_signal	89.0	1.087	False	go	s556
130.544	0.85	0.9	71.0	stop_signal	71.0	1.355	False	go	s556
132.932	0.85	0.9	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
135.185	0.85	0.95	71.0	stop_signal	71.0	1.212	False	stop_failure	s556
137.437	0.85	0.9	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
139.826	0.85	0.95	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
142.215	0.85	1.0	89.0	stop_signal	89.0	1.45	False	go	s556
144.466	0.85	1.0	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
146.991	0.85	1.0	71.0	stop_signal	71.0	1.423	False	go	s556
149.243	0.85	1.0	71.0	stop_signal	71.0	1.434	False	go	s556
151.631	0.85	1.0	71.0	stop_signal	89.0	1.66	False	go	s556
153.884	0.85	1.0	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
156.138	0.85	1.0	71.0	stop_signal	71.0	1.338	False	go	s556
158.525	0.85	1.0	89.0	stop_signal	89.0	1.377	False	go	s556
161.05	0.85	1.0	89.0	stop_signal	89.0	1.216	False	go	s556
163.438	0.85	1.0	71.0	stop_signal	71.0	1.347	False	go	s556
165.962	0.85	1.0	89.0	stop_signal	-1.0	n/a	True	stop_success	s556
168.895	0.85	1.0	71.0	stop_signal	71.0	1.301	False	go	s556
171.419	0.85	1.0	89.0	stop_signal	89.0	1.243	False	go	s556
173.943	0.85	1.0	89.0	stop_signal	89.0	1.488	False	go	s556
176.195	0.85	1.0	89.0	stop_signal	89.0	1.148	False	stop_failure	s556
178.72	0.85	0.95	71.0	stop_signal	71.0	1.451	False	go	s556
181.109	0.85	0.95	71.0	stop_signal	71.0	1.562	False	go	s556
183.362	0.85	0.95	89.0	stop_signal	89.0	1.49	False	go	s556
185.75	0.85	0.95	71.0	stop_signal	71.0	1.197	False	go	s556
188.002	0.85	0.95	89.0	stop_signal	89.0	1.131	False	stop_failure	s556
190.391	0.85	0.9	71.0	stop_signal	71.0	1.787	False	go	s556
192.915	0.85	0.9	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
195.167	0.85	0.95	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
197.555	0.85	1.0	71.0	stop_signal	71.0	1.907	False	go	s556
200.216	0.85	1.0	71.0	stop_signal	-1.0	n/a	True	stop_success	s556
