onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.615	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.865	orange	7.0	task_switch	magnitude	switch	s172	1
6.655	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.475	orange	9.0	cue_stay	magnitude	stay	s172	0
10.24	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.527	blue	4.0	cue_switch	magnitude	stay	s172	0
13.689	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.424	orange	2.0	cue_switch	magnitude	stay	s172	0
16.066	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.632	orange	3.0	cue_switch	magnitude	stay	s172	0
18.442	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.653	orange	2.0	task_switch	color	switch	s172	0
20.954	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.551	blue	4.0	cue_stay	color	stay	s172	0
23.194	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.609	blue	2.0	task_switch	magnitude	switch	s172	0
26.37	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.363	orange	8.0	cue_switch	magnitude	stay	s172	0
28.476	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.593	orange	7.0	cue_switch	magnitude	stay	s172	0
31.517	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.489	blue	8.0	cue_stay	magnitude	stay	s172	0
33.892	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.86	orange	1.0	task_switch	color	switch	s172	0
35.998	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.829	orange	7.0	task_switch	magnitude	switch	s172	0
39.583	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.555	blue	7.0	cue_switch	magnitude	stay	s172	0
42.487	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.456	blue	7.0	task_switch	color	switch	s172	0
45.391	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.47	blue	2.0	cue_stay	color	stay	s172	0
48.296	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.505	blue	1.0	task_switch	magnitude	switch	s172	0
51.472	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.496	orange	9.0	task_switch	color	switch	s172	0
53.576	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.621	orange	3.0	task_switch	magnitude	switch	s172	0
55.683	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.687	blue	8.0	task_switch	color	switch	s172	0
58.587	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.384	blue	2.0	cue_stay	color	stay	s172	0
62.17	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.555	orange	7.0	cue_stay	color	stay	s172	0
64.275	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.646	orange	9.0	task_switch	magnitude	switch	s172	0
67.316	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.486	blue	2.0	cue_switch	magnitude	stay	s172	0
69.83	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.582	blue	3.0	cue_stay	magnitude	stay	s172	0
72.87	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.457	blue	2.0	cue_stay	magnitude	stay	s172	0
75.774	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.388	orange	2.0	task_switch	color	switch	s172	0
78.678	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.405	blue	8.0	task_switch	magnitude	switch	s172	0
81.326	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.713	orange	6.0	cue_stay	magnitude	stay	s172	0
83.567	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.687	blue	6.0	cue_stay	magnitude	stay	s172	0
87.014	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.438	orange	6.0	task_switch	color	switch	s172	0
89.798	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.641	blue	8.0	cue_switch	color	stay	s172	0
92.703	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.559	orange	9.0	task_switch	magnitude	switch	s172	0
95.078	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.611	blue	3.0	task_switch	color	switch	s172	0
98.271	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.621	blue	9.0	task_switch	magnitude	switch	s172	0
100.375	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.58	blue	1.0	cue_stay	magnitude	stay	s172	0
102.615	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.511	orange	4.0	task_switch	color	switch	s172	0
105.655	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.375	orange	4.0	cue_stay	color	stay	s172	0
108.559	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.523	orange	7.0	cue_switch	color	stay	s172	0
110.935	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.698	blue	4.0	task_switch	magnitude	switch	s172	0
113.838	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.431	blue	4.0	task_switch	color	switch	s172	0
116.078	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.779	blue	6.0	task_switch	magnitude	switch	s172	0
119.119	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.46	blue	2.0	cue_stay	magnitude	stay	s172	0
122.567	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.449	orange	3.0	task_switch	color	switch	s172	0
125.471	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.445	orange	8.0	cue_stay	color	stay	s172	0
128.511	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.466	orange	6.0	task_switch	magnitude	switch	s172	0
131.552	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.453	blue	9.0	task_switch	color	switch	s172	0
134.592	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.576	blue	8.0	task_switch	magnitude	switch	s172	0
136.695	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.654	blue	1.0	task_switch	color	switch	s172	0
139.736	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.425	blue	3.0	cue_stay	color	stay	s172	0
141.842	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.649	orange	2.0	cue_switch	color	stay	s172	0
144.883	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.415	blue	2.0	task_switch	magnitude	switch	s172	0
148.604	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.476	orange	6.0	cue_stay	magnitude	stay	s172	0
151.643	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.536	orange	6.0	cue_stay	magnitude	stay	s172	0
153.747	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.552	orange	6.0	task_switch	color	switch	s172	0
156.652	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.408	blue	6.0	cue_stay	color	stay	s172	0
159.027	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.699	blue	7.0	task_switch	magnitude	switch	s172	0
161.932	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.525	orange	1.0	task_switch	color	switch	s172	0
164.038	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.598	blue	3.0	task_switch	magnitude	switch	s172	0
166.142	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.545	orange	1.0	task_switch	color	switch	s172	0
