onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.015	4.0	smaller_sooner	discount_fixed	71	74.0	121.0	1.531	20.0	smaller_sooner	s585
7.584	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	1.318	20.0	smaller_sooner	s585
12.36	4.0	larger_later	discount_fixed	89	77.0	24.0	1.296	20.0	larger_later	s585
16.999	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	1.43	20.0	smaller_sooner	s585
21.571	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	1.175	20.0	smaller_sooner	s585
27.026	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	1.537	20.0	smaller_sooner	s585
32.413	4.0	larger_later	discount_fixed	89	58.0	72.0	1.86	20.0	larger_later	s585
36.985	4.0	larger_later	discount_fixed	89	56.0	93.0	2.721	20.0	larger_later	s585
43.259	4.0	larger_later	discount_fixed	89	45.0	26.0	1.51	20.0	larger_later	s585
48.782	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	2.095	20.0	smaller_sooner	s585
53.354	4.0	larger_later	discount_fixed	89	50.0	41.0	1.587	20.0	larger_later	s585
57.993	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	1.686	20.0	smaller_sooner	s585
62.633	4.0	larger_later	discount_fixed	89	54.0	22.0	1.253	20.0	larger_later	s585
67.746	4.0	smaller_sooner	discount_fixed	71	29.0	44.0	2.115	20.0	smaller_sooner	s585
73.065	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	1.388	20.0	smaller_sooner	s585
77.636	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	0.886	20.0	smaller_sooner	s585
82.207	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	0.886	20.0	smaller_sooner	s585
86.779	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	1.067	20.0	smaller_sooner	s585
91.625	4.0	larger_later	discount_fixed	89	55.0	107.0	2.923	20.0	larger_later	s585
96.128	4.0	larger_later	discount_fixed	89	44.0	143.0	2.552	20.0	larger_later	s585
101.788	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	1.312	20.0	smaller_sooner	s585
106.7	4.0	smaller_sooner	discount_fixed	71	65.0	156.0	2.404	20.0	smaller_sooner	s585
111.337	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	2.033	20.0	smaller_sooner	s585
115.839	4.0	larger_later	discount_fixed	89	50.0	59.0	1.715	20.0	larger_later	s585
120.342	4.0	larger_later	discount_fixed	89	85.0	129.0	2.874	20.0	larger_later	s585
125.455	4.0	larger_later	discount_fixed	89	66.0	58.0	2.749	20.0	larger_later	s585
131.589	4.0	larger_later	discount_fixed	89	49.0	172.0	2.944	20.0	larger_later	s585
136.433	4.0	larger_later	discount_fixed	89	73.0	44.0	1.906	20.0	larger_later	s585
141.007	4.0	larger_later	discount_fixed	89	58.0	73.0	1.931	20.0	larger_later	s585
145.712	4.0	larger_later	discount_fixed	89	71.0	76.0	1.237	20.0	larger_later	s585
151.576	4.0	larger_later	discount_fixed	89	67.0	74.0	1.205	20.0	larger_later	s585
156.214	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	1.702	20.0	smaller_sooner	s585
161.535	4.0	larger_later	discount_fixed	89	39.0	104.0	1.411	20.0	larger_later	s585
166.514	4.0	larger_later	discount_fixed	89	33.0	103.0	2.777	20.0	larger_later	s585
171.088	4.0	larger_later	discount_fixed	89	33.0	78.0	1.247	20.0	larger_later	s585
176.609	4.0	larger_later	discount_fixed	89	74.0	52.0	1.456	20.0	larger_later	s585
182.201	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	1.565	20.0	smaller_sooner	s585
187.998	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	1.357	20.0	smaller_sooner	s585
192.569	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	0.916	20.0	smaller_sooner	s585
197.687	4.0	larger_later	discount_fixed	89	32.0	74.0	2.915	20.0	larger_later	s585
202.19	4.0	larger_later	discount_fixed	89	57.0	89.0	2.224	20.0	larger_later	s585
207.033	4.0	larger_later	discount_fixed	89	70.0	108.0	1.519	20.0	larger_later	s585
211.604	4.0	larger_later	discount_fixed	89	72.0	95.0	1.95	20.0	larger_later	s585
216.991	4.0	larger_later	discount_fixed	89	30.0	36.0	2.639	20.0	larger_later	s585
222.039	4.0	larger_later	discount_fixed	89	41.0	129.0	1.37	20.0	larger_later	s585
226.747	4.0	larger_later	discount_fixed	89	78.0	129.0	1.961	20.0	larger_later	s585
231.659	4.0	larger_later	discount_fixed	89	71.0	88.0	0.87	20.0	larger_later	s585
236.57	4.0	larger_later	discount_fixed	89	65.0	159.0	1.122	20.0	larger_later	s585
241.413	4.0	smaller_sooner	discount_fixed	71	24.0	125.0	1.153	20.0	smaller_sooner	s585
246.527	4.0	larger_later	discount_fixed	89	58.0	36.0	1.487	20.0	larger_later	s585
251.64	4.0	larger_later	discount_fixed	89	63.0	37.0	1.234	20.0	larger_later	s585
256.347	4.0	larger_later	discount_fixed	89	75.0	41.0	0.828	20.0	larger_later	s585
261.19	4.0	larger_later	discount_fixed	89	45.0	72.0	1.372	20.0	larger_later	s585
266.036	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	1.815	20.0	smaller_sooner	s585
272.919	4.0	larger_later	discount_fixed	89	65.0	137.0	1.328	20.0	larger_later	s585
277.493	4.0	larger_later	discount_fixed	89	49.0	140.0	1.617	20.0	larger_later	s585
282.268	4.0	larger_later	discount_fixed	89	67.0	103.0	1.129	20.0	larger_later	s585
289.29	4.0	larger_later	discount_fixed	89	69.0	172.0	1.297	20.0	larger_later	s585
293.998	4.0	larger_later	discount_fixed	89	66.0	71.0	1.153	20.0	larger_later	s585
299.18	4.0	larger_later	discount_fixed	89	71.0	176.0	0.875	20.0	larger_later	s585
304.225	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	2.583	20.0	smaller_sooner	s585
318.056	4.0	larger_later	discount_fixed	89	43.0	19.0	1.218	20.0	larger_later	s585
322.628	4.0	larger_later	discount_fixed	89	60.0	124.0	1.747	20.0	larger_later	s585
327.269	4.0	smaller_sooner	discount_fixed	71	27.0	142.0	1.557	20.0	smaller_sooner	s585
332.178	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	1.037	20.0	smaller_sooner	s585
336.684	4.0	larger_later	discount_fixed	89	44.0	92.0	1.807	20.0	larger_later	s585
341.664	4.0	larger_later	discount_fixed	89	41.0	27.0	1.585	20.0	larger_later	s585
346.575	4.0	larger_later	discount_fixed	89	64.0	89.0	0.949	20.0	larger_later	s585
351.144	4.0	larger_later	discount_fixed	89	78.0	108.0	0.855	20.0	larger_later	s585
355.647	4.0	larger_later	discount_fixed	89	80.0	145.0	0.877	20.0	larger_later	s585
361.851	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	1.802	20.0	smaller_sooner	s585
366.558	4.0	smaller_sooner	discount_fixed	71	42.0	145.0	1.832	20.0	smaller_sooner	s585
371.604	4.0	larger_later	discount_fixed	89	36.0	114.0	2.153	20.0	larger_later	s585
376.65	4.0	larger_later	discount_fixed	89	58.0	55.0	1.327	20.0	larger_later	s585
381.832	4.0	larger_later	discount_fixed	89	81.0	58.0	0.863	20.0	larger_later	s585
386.809	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	2.769	20.0	smaller_sooner	s585
391.583	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	1.609	20.0	smaller_sooner	s585
396.359	4.0	larger_later	discount_fixed	89	67.0	23.0	2.534	20.0	larger_later	s585
401.544	4.0	larger_later	discount_fixed	89	77.0	161.0	1.805	20.0	larger_later	s585
