onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-58.716	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	22.889	n/a	instructions	s621
3.014	3.666	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.666	1,0,0,2,3,0,0,0,0	to_hand	s621
6.681	0.854	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.854	1,0,0,2,3,0,0,0,0	to_board	s621
7.536	4.767	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	4.767	1,0,0,2,3,0,0,0,0	to_hand	s621
12.305	2.196	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	2.196	1,0,0,2,3,0,0,0,0	to_board	s621
14.502	0.984	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.984	1,0,0,2,3,0,0,0,0	to_hand	s621
15.487	0.975	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.975	1,0,0,2,3,0,0,0,0	to_board	s621
16.464	0.953	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.953	1,0,0,2,3,0,0,0,0	to_hand	s621
17.417	0.78	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.78	1,0,0,2,3,0,0,0,0	to_board	s621
18.201	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s621
20.703	3.605	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.605	1,2,0,3,0,0,0,0,0	to_hand	s621
24.309	0.92	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.92	1,2,0,3,0,0,0,0,0	to_board	s621
25.231	1.419	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.419	1,2,0,3,0,0,0,0,0	to_hand	s621
26.651	0.372	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.372	1,2,0,3,0,0,0,0,0	to_board	s621
27.024	1.285	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.285	1,2,0,3,0,0,0,0,0	to_hand	s621
28.31	0.417	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.417	1,2,0,3,0,0,0,0,0	to_board	s621
28.731	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s621
29.731	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s621
30.833	3.545	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.545	0,0,0,1,2,0,3,0,0	to_hand	s621
34.379	0.521	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.521	0,0,0,1,2,0,3,0,0	to_board	s621
