onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.513	1.5	incongruent	0.0	71.0	stroop	82	1.219	blue	green	incongruent	s602
5.791	1.5	incongruent	1.0	82.0	stroop	82	1.165	green	blue	incongruent	s602
7.796	1.5	congruent	1.0	82.0	stroop	82	0.711	green	green	congruent	s602
9.801	1.5	congruent	1.0	89.0	stroop	89	0.749	red	red	congruent	s602
11.806	1.5	incongruent	1.0	82.0	stroop	82	1.077	green	blue	incongruent	s602
13.81	1.5	congruent	1.0	82.0	stroop	82	0.785	green	green	congruent	s602
15.951	1.5	congruent	1.0	71.0	stroop	71	1.296	blue	blue	congruent	s602
17.956	1.5	incongruent	1.0	71.0	stroop	71	0.945	blue	red	incongruent	s602
19.96	1.5	congruent	1.0	89.0	stroop	89	0.678	red	red	congruent	s602
22.098	1.5	incongruent	1.0	71.0	stroop	71	1.346	blue	green	incongruent	s602
24.103	1.5	incongruent	0.0	82.0	stroop	71	1.303	green	red	incongruent	s602
26.105	1.5	incongruent	1.0	89.0	stroop	89	0.937	red	green	incongruent	s602
28.243	1.5	congruent	1.0	89.0	stroop	89	0.673	red	red	congruent	s602
30.382	1.5	congruent	1.0	89.0	stroop	89	0.714	red	red	congruent	s602
32.657	1.5	incongruent	1.0	89.0	stroop	89	1.151	red	green	incongruent	s602
35.344	1.5	congruent	1.0	82.0	stroop	82	1.009	green	green	congruent	s602
37.349	1.5	congruent	1.0	82.0	stroop	82	0.734	green	green	congruent	s602
39.354	1.5	incongruent	1.0	82.0	stroop	82	0.924	green	red	incongruent	s602
41.632	1.5	incongruent	1.0	82.0	stroop	82	0.714	green	blue	incongruent	s602
43.637	1.5	congruent	1.0	82.0	stroop	82	0.658	green	green	congruent	s602
45.643	1.5	incongruent	1.0	89.0	stroop	89	0.868	red	green	incongruent	s602
47.644	1.5	incongruent	1.0	82.0	stroop	82	1.423	green	red	incongruent	s602
49.646	1.5	incongruent	1.0	82.0	stroop	82	0.537	green	red	incongruent	s602
51.648	1.5	incongruent	1.0	89.0	stroop	89	1.367	red	blue	incongruent	s602
53.654	1.5	congruent	1.0	89.0	stroop	89	0.669	red	red	congruent	s602
55.931	1.5	incongruent	1.0	82.0	stroop	82	1.139	green	blue	incongruent	s602
57.933	1.5	congruent	1.0	89.0	stroop	89	0.746	red	red	congruent	s602
60.345	1.5	congruent	1.0	71.0	stroop	71	0.871	blue	blue	congruent	s602
62.35	1.5	congruent	1.0	82.0	stroop	82	1.026	green	green	congruent	s602
64.491	1.5	congruent	1.0	89.0	stroop	89	0.824	red	red	congruent	s602
66.496	1.5	congruent	1.0	71.0	stroop	71	0.728	blue	blue	congruent	s602
68.502	1.5	incongruent	1.0	71.0	stroop	71	1.05	blue	green	incongruent	s602
70.504	1.5	congruent	1.0	71.0	stroop	71	0.752	blue	blue	congruent	s602
72.779	1.5	incongruent	1.0	71.0	stroop	71	0.943	blue	red	incongruent	s602
74.781	1.5	incongruent	1.0	89.0	stroop	89	1.07	red	blue	incongruent	s602
77.056	1.5	incongruent	1.0	71.0	stroop	71	0.885	blue	red	incongruent	s602
79.334	1.5	incongruent	1.0	71.0	stroop	71	0.616	blue	green	incongruent	s602
81.337	1.5	congruent	1.0	71.0	stroop	71	0.537	blue	blue	congruent	s602
84.019	1.5	incongruent	1.0	82.0	stroop	82	0.805	green	blue	incongruent	s602
86.021	1.5	congruent	1.0	71.0	stroop	71	0.747	blue	blue	congruent	s602
88.297	1.5	congruent	1.0	71.0	stroop	71	0.543	blue	blue	congruent	s602
90.3	1.5	congruent	1.0	71.0	stroop	71	0.616	blue	blue	congruent	s602
92.305	1.5	incongruent	0.0	89.0	stroop	71	0.645	red	blue	incongruent	s602
94.58	1.5	congruent	1.0	71.0	stroop	71	0.867	blue	blue	congruent	s602
96.721	1.5	congruent	1.0	82.0	stroop	82	1.05	green	green	congruent	s602
99.268	1.5	incongruent	1.0	71.0	stroop	71	0.839	blue	red	incongruent	s602
101.681	1.5	incongruent	0.0	89.0	stroop	71	1.093	red	green	incongruent	s602
103.682	1.5	incongruent	1.0	82.0	stroop	82	1.307	green	red	incongruent	s602
105.686	1.5	incongruent	1.0	89.0	stroop	89	0.851	red	blue	incongruent	s602
107.687	1.5	congruent	1.0	82.0	stroop	82	0.776	green	green	congruent	s602
110.234	1.5	congruent	1.0	71.0	stroop	71	1.049	blue	blue	congruent	s602
112.374	1.5	congruent	1.0	89.0	stroop	89	0.784	red	red	congruent	s602
114.38	1.5	congruent	1.0	71.0	stroop	71	0.849	blue	blue	congruent	s602
116.386	1.5	congruent	1.0	82.0	stroop	82	0.683	green	green	congruent	s602
118.663	1.5	incongruent	1.0	71.0	stroop	71	1.098	blue	red	incongruent	s602
120.669	1.5	congruent	1.0	89.0	stroop	89	0.987	red	red	congruent	s602
122.671	1.5	incongruent	1.0	71.0	stroop	71	1.009	blue	green	incongruent	s602
124.808	1.5	incongruent	1.0	82.0	stroop	82	1.137	green	red	incongruent	s602
126.812	1.5	incongruent	1.0	82.0	stroop	82	0.765	green	blue	incongruent	s602
129.088	1.5	congruent	1.0	89.0	stroop	89	0.913	red	red	congruent	s602
131.225	1.5	incongruent	1.0	89.0	stroop	89	1.005	red	blue	incongruent	s602
133.637	1.5	congruent	1.0	82.0	stroop	82	0.841	green	green	congruent	s602
135.64	1.5	congruent	1.0	71.0	stroop	71	0.793	blue	blue	congruent	s602
137.645	1.5	incongruent	1.0	82.0	stroop	82	0.963	green	red	incongruent	s602
140.464	1.5	incongruent	1.0	71.0	stroop	71	1.155	blue	green	incongruent	s602
142.466	1.5	incongruent	1.0	71.0	stroop	71	0.543	blue	green	incongruent	s602
144.469	1.5	congruent	1.0	82.0	stroop	82	1.1	green	green	congruent	s602
146.61	1.5	congruent	1.0	82.0	stroop	82	0.563	green	green	congruent	s602
148.611	1.5	incongruent	1.0	71.0	stroop	71	0.623	blue	red	incongruent	s602
150.616	1.5	congruent	1.0	71.0	stroop	71	0.704	blue	blue	congruent	s602
152.622	1.5	incongruent	1.0	89.0	stroop	89	0.644	red	blue	incongruent	s602
154.627	1.5	congruent	1.0	89.0	stroop	89	0.568	red	red	congruent	s602
156.632	1.5	incongruent	1.0	89.0	stroop	89	0.822	red	green	incongruent	s602
158.638	1.5	congruent	1.0	89.0	stroop	89	0.617	red	red	congruent	s602
160.643	1.5	incongruent	1.0	89.0	stroop	89	0.72	red	blue	incongruent	s602
162.917	1.5	incongruent	1.0	71.0	stroop	71	0.988	blue	red	incongruent	s602
164.918	1.5	congruent	1.0	82.0	stroop	82	0.869	green	green	congruent	s602
167.059	1.5	congruent	1.0	89.0	stroop	89	0.961	red	red	congruent	s602
169.061	1.5	congruent	1.0	71.0	stroop	71	0.839	blue	blue	congruent	s602
171.199	1.5	congruent	1.0	89.0	stroop	89	1.291	red	red	congruent	s602
173.203	1.5	congruent	1.0	82.0	stroop	82	0.864	green	green	congruent	s602
175.209	1.5	incongruent	1.0	71.0	stroop	71	0.748	blue	red	incongruent	s602
177.214	1.5	incongruent	1.0	89.0	stroop	89	0.907	red	blue	incongruent	s602
179.492	1.5	incongruent	1.0	89.0	stroop	89	0.759	red	green	incongruent	s602
181.494	1.5	incongruent	1.0	89.0	stroop	89	0.447	red	green	incongruent	s602
183.633	1.5	congruent	1.0	82.0	stroop	82	1.096	green	green	congruent	s602
186.045	1.5	incongruent	0.0	82.0	stroop	71	0.67	green	blue	incongruent	s602
188.321	1.5	congruent	1.0	89.0	stroop	89	0.826	red	red	congruent	s602
191.007	1.5	congruent	1.0	89.0	stroop	89	0.667	red	red	congruent	s602
193.01	1.5	congruent	1.0	71.0	stroop	71	0.849	blue	blue	congruent	s602
195.42	1.5	congruent	1.0	71.0	stroop	71	0.654	blue	blue	congruent	s602
197.561	1.5	incongruent	1.0	82.0	stroop	82	1.078	green	red	incongruent	s602
200.246	1.5	incongruent	1.0	82.0	stroop	82	0.695	green	blue	incongruent	s602
202.247	1.5	incongruent	1.0	89.0	stroop	89	1.067	red	green	incongruent	s602
204.386	1.5	congruent	1.0	82.0	stroop	82	0.857	green	green	congruent	s602
207.343	1.5	incongruent	1.0	71.0	stroop	71	0.875	blue	green	incongruent	s602
