onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.614	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.622	blue	1.0	cue_stay	magnitude	stay	s483	1
7.744	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.551	blue	6.0	task_switch	color	switch	s483	0
10.257	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.739	orange	7.0	task_switch	magnitude	switch	s483	0
13.178	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.733	blue	8.0	task_switch	color	switch	s483	0
16.49	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.41	orange	2.0	task_switch	magnitude	switch	s483	0
19.531	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.546	blue	6.0	cue_stay	magnitude	stay	s483	0
22.571	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.595	blue	1.0	cue_switch	magnitude	stay	s483	0
24.676	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.765	blue	6.0	cue_switch	magnitude	stay	s483	0
27.58	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.429	orange	3.0	task_switch	color	switch	s483	0
29.958	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.655	orange	7.0	task_switch	magnitude	switch	s483	0
33.27	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.432	blue	4.0	task_switch	color	switch	s483	0
36.175	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.499	orange	8.0	cue_switch	color	stay	s483	0
38.416	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.997	orange	9.0	task_switch	magnitude	switch	s483	0
41.321	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.76	blue	8.0	task_switch	color	switch	s483	0
43.834	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.623	blue	6.0	cue_switch	color	stay	s483	0
46.209	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.779	blue	3.0	task_switch	magnitude	switch	s483	0
