onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.009	4.0	larger_later	discount_fixed	89	74.0	121.0	1.82	20.0	larger_later	s549
7.579	4.0	larger_later	discount_fixed	89	45.0	107.0	1.508	20.0	larger_later	s549
12.354	4.0	larger_later	discount_fixed	89	77.0	24.0	0.745	20.0	larger_later	s549
16.993	4.0	larger_later	discount_fixed	89	39.0	161.0	0.765	20.0	larger_later	s549
21.563	4.0	larger_later	discount_fixed	89	62.0	180.0	0.878	20.0	larger_later	s549
27.016	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	1.458	20.0	smaller_sooner	s549
32.403	4.0	larger_later	discount_fixed	89	58.0	72.0	1.653	20.0	larger_later	s549
36.973	4.0	larger_later	discount_fixed	89	56.0	93.0	1.116	20.0	larger_later	s549
43.243	4.0	larger_later	discount_fixed	89	45.0	26.0	1.465	20.0	larger_later	s549
48.766	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	1.201	20.0	smaller_sooner	s549
53.336	4.0	larger_later	discount_fixed	89	50.0	41.0	0.692	20.0	larger_later	s549
57.975	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	1.261	20.0	smaller_sooner	s549
62.612	4.0	larger_later	discount_fixed	89	54.0	22.0	0.897	20.0	larger_later	s549
67.726	4.0	larger_later	discount_fixed	89	29.0	44.0	2.278	20.0	larger_later	s549
73.044	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	1.071	20.0	smaller_sooner	s549
77.615	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	0.646	20.0	smaller_sooner	s549
82.185	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	0.988	20.0	smaller_sooner	s549
86.755	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	0.947	20.0	smaller_sooner	s549
91.598	4.0	larger_later	discount_fixed	89	55.0	107.0	0.989	20.0	larger_later	s549
96.099	4.0	larger_later	discount_fixed	89	44.0	143.0	1.017	20.0	larger_later	s549
101.756	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	1.677	20.0	smaller_sooner	s549
106.667	4.0	larger_later	discount_fixed	89	65.0	156.0	1.092	20.0	larger_later	s549
111.305	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	0.789	20.0	smaller_sooner	s549
115.807	4.0	larger_later	discount_fixed	89	50.0	59.0	1.026	20.0	larger_later	s549
120.31	4.0	larger_later	discount_fixed	89	85.0	129.0	0.597	20.0	larger_later	s549
125.424	4.0	larger_later	discount_fixed	89	66.0	58.0	0.589	20.0	larger_later	s549
131.558	4.0	larger_later	discount_fixed	89	49.0	172.0	0.541	20.0	larger_later	s549
136.402	4.0	larger_later	discount_fixed	89	73.0	44.0	0.854	20.0	larger_later	s549
140.972	4.0	larger_later	discount_fixed	89	58.0	73.0	0.626	20.0	larger_later	s549
145.678	4.0	larger_later	discount_fixed	89	71.0	76.0	2.01	20.0	larger_later	s549
151.54	4.0	larger_later	discount_fixed	89	67.0	74.0	0.639	20.0	larger_later	s549
156.177	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	1.803	20.0	smaller_sooner	s549
161.495	4.0	larger_later	discount_fixed	89	39.0	104.0	0.741	20.0	larger_later	s549
166.473	4.0	larger_later	discount_fixed	89	33.0	103.0	2.044	20.0	larger_later	s549
171.044	4.0	larger_later	discount_fixed	89	33.0	78.0	0.815	20.0	larger_later	s549
176.566	4.0	larger_later	discount_fixed	89	74.0	52.0	0.716	20.0	larger_later	s549
182.157	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	1.253	20.0	smaller_sooner	s549
187.95	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	0.98	20.0	smaller_sooner	s549
192.519	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	0.947	20.0	smaller_sooner	s549
197.634	4.0	larger_later	discount_fixed	89	32.0	74.0	0.883	20.0	larger_later	s549
202.137	4.0	larger_later	discount_fixed	89	57.0	89.0	0.781	20.0	larger_later	s549
206.979	4.0	larger_later	discount_fixed	89	70.0	108.0	0.597	20.0	larger_later	s549
211.549	4.0	larger_later	discount_fixed	89	72.0	95.0	0.523	20.0	larger_later	s549
216.937	4.0	larger_later	discount_fixed	89	30.0	36.0	0.737	20.0	larger_later	s549
221.983	4.0	larger_later	discount_fixed	89	41.0	129.0	0.797	20.0	larger_later	s549
226.689	4.0	larger_later	discount_fixed	89	78.0	129.0	1.534	20.0	larger_later	s549
231.598	4.0	larger_later	discount_fixed	89	71.0	88.0	2.047	20.0	larger_later	s549
236.508	4.0	larger_later	discount_fixed	89	65.0	159.0	0.505	20.0	larger_later	s549
