onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-54.102	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	21.025	n/a	instructions	s649
3.008	4.437	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.437	1,0,0,2,3,0,0,0,0	to_hand	s649
7.447	4.084	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	4.084	1,0,0,2,3,0,0,0,0	to_board	s649
11.533	0.906	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.906	1,0,0,2,3,0,0,0,0	to_hand	s649
12.44	0.653	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.653	1,0,0,2,3,0,0,0,0	to_board	s649
13.095	0.936	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.936	1,0,0,2,3,0,0,0,0	to_hand	s649
14.032	0.773	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.773	1,0,0,2,3,0,0,0,0	to_board	s649
14.812	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s649
17.314	3.913	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.913	1,2,0,3,0,0,0,0,0	to_hand	s649
21.228	0.517	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.517	1,2,0,3,0,0,0,0,0	to_board	s649
