onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.004	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
3.506	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.535	stim	s636
5.608	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
6.110728	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.505	stim	s636
8.213	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
8.715	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.599	stim	s636
10.817	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
11.318864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.553	stim	s636
13.42	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
13.921592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.533	stim	s636
16.023	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
16.525456	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.616	stim	s636
18.627	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
19.129	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.456	stim	s636
21.231	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
21.732864000000003	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.5	stim	s636
23.834	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
24.336864000000002	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.461	stim	s636
26.439	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
26.940864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.443	stim	s636
29.042	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
29.544864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.652	stim	s636
31.646	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
32.147728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.649	stim	s636
34.25	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
34.751864000000005	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.498	stim	s636
36.853	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
37.355591999999994	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.638	stim	s636
39.457	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
39.959	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.632	stim	s636
42.06	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
42.562864000000005	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.563	stim	s636
44.664	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
45.166	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.585	stim	s636
47.267	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
47.770864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.618	stim	s636
49.872	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
50.374048	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.439	stim	s636
52.476	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
52.978728000000004	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.416	stim	s636
55.08	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
55.581864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.519	stim	s636
57.683	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
58.185	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.468	stim	s636
60.287	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
60.788864000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.648	stim	s636
62.891	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
63.394	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.429	stim	s636
65.495	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
65.996864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.727	stim	s636
68.099	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
68.600728	1.7	0.0	71.0	n/a	attention_network_task	down	right	incongruent	89	0.929	stim	s636
70.702	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s636
71.204728	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.47	stim	s636
73.307	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s636
73.808864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.477	stim	s636
