onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.424	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.509	orange	8.0	cue_stay	magnitude	stay	s596	1
7.753	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.683	orange	2.0	task_switch	color	switch	s596	0
11.073	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.532	orange	9.0	task_switch	magnitude	switch	s596	0
13.998	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.845	orange	2.0	task_switch	color	switch	s596	0
17.31	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.489	blue	1.0	task_switch	magnitude	switch	s596	0
20.351	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.503	orange	3.0	cue_stay	magnitude	stay	s596	0
23.394	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.487	blue	8.0	cue_switch	magnitude	stay	s596	0
25.5	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.679	orange	2.0	cue_switch	magnitude	stay	s596	0
28.407	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.518	orange	8.0	task_switch	color	switch	s596	0
31.588	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.552	blue	4.0	task_switch	magnitude	switch	s596	0
34.903	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.532	orange	8.0	task_switch	color	switch	s596	0
37.007	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.694	blue	4.0	cue_switch	color	stay	s596	0
39.255	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.664	orange	6.0	task_switch	magnitude	switch	s596	0
42.159	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.399	blue	3.0	task_switch	color	switch	s596	0
44.67	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.565	orange	4.0	cue_switch	color	stay	s596	0
47.053	1.0	0.1	False	89.0	High-Low	n/a	twobytwo	71.0	0.567	blue	1.0	task_switch	magnitude	switch	s596	0
49.965	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.567	orange	8.0	cue_switch	magnitude	stay	s596	0
52.344	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.954	blue	2.0	task_switch	color	switch	s596	0
54.448	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.751	orange	1.0	task_switch	magnitude	switch	s596	0
56.557	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.734	blue	7.0	cue_stay	magnitude	stay	s596	0
59.733	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.367	orange	8.0	task_switch	color	switch	s596	0
61.976	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.52	blue	8.0	task_switch	magnitude	switch	s596	0
64.883	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.508	blue	7.0	cue_stay	magnitude	stay	s596	0
67.789	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.531	blue	9.0	task_switch	color	switch	s596	0
70.696	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.478	blue	2.0	cue_switch	color	stay	s596	0
73.603	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.409	orange	6.0	cue_stay	color	stay	s596	0
75.707	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.594	blue	9.0	task_switch	magnitude	switch	s596	0
78.75	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.411	orange	3.0	cue_stay	magnitude	stay	s596	0
