onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.522	1.5	congruent	1.0	82.0	stroop	82	0.695	green	green	congruent	s584
5.796	1.5	incongruent	1.0	71.0	stroop	71	0.45	blue	green	incongruent	s584
7.798	1.5	congruent	1.0	89.0	stroop	89	0.417	red	red	congruent	s584
10.212	1.5	congruent	1.0	71.0	stroop	71	0.49	blue	blue	congruent	s584
12.215	1.5	congruent	1.0	71.0	stroop	71	0.514	blue	blue	congruent	s584
14.356	1.5	congruent	1.0	71.0	stroop	71	0.563	blue	blue	congruent	s584
16.361	1.5	congruent	1.0	82.0	stroop	82	0.534	green	green	congruent	s584
18.367	1.5	incongruent	1.0	89.0	stroop	89	0.426	red	green	incongruent	s584
20.372	1.5	congruent	1.0	89.0	stroop	89	0.483	red	red	congruent	s584
22.65	1.5	incongruent	0.0	82.0	stroop	71	0.746	green	blue	incongruent	s584
24.652	1.5	incongruent	1.0	71.0	stroop	71	0.853	blue	red	incongruent	s584
26.927	1.5	incongruent	1.0	82.0	stroop	82	0.522	green	red	incongruent	s584
29.205	1.5	incongruent	1.0	82.0	stroop	82	0.429	green	blue	incongruent	s584
31.207	1.5	congruent	1.0	71.0	stroop	71	0.627	blue	blue	congruent	s584
33.893	1.5	incongruent	1.0	82.0	stroop	82	0.976	green	blue	incongruent	s584
35.898	1.5	congruent	1.0	89.0	stroop	89	0.622	red	red	congruent	s584
38.176	1.5	congruent	1.0	89.0	stroop	89	0.512	red	red	congruent	s584
40.18	1.5	congruent	1.0	89.0	stroop	89	0.54	red	red	congruent	s584
42.184	1.5	incongruent	1.0	71.0	stroop	71	0.846	blue	green	incongruent	s584
44.461	1.5	congruent	1.0	71.0	stroop	71	0.599	blue	blue	congruent	s584
46.601	1.5	congruent	1.0	89.0	stroop	89	0.533	red	red	congruent	s584
49.149	1.5	incongruent	1.0	71.0	stroop	71	0.599	blue	green	incongruent	s584
51.563	1.5	incongruent	1.0	71.0	stroop	71	0.508	blue	green	incongruent	s584
53.568	1.5	incongruent	1.0	82.0	stroop	82	0.606	green	blue	incongruent	s584
55.574	1.5	incongruent	1.0	89.0	stroop	89	0.612	red	green	incongruent	s584
57.579	1.5	congruent	1.0	89.0	stroop	89	0.511	red	red	congruent	s584
60.126	1.5	congruent	1.0	71.0	stroop	71	0.617	blue	blue	congruent	s584
62.267	1.5	congruent	1.0	89.0	stroop	89	0.597	red	red	congruent	s584
64.273	1.5	congruent	1.0	89.0	stroop	89	0.525	red	red	congruent	s584
66.278	1.5	congruent	1.0	82.0	stroop	82	0.581	green	green	congruent	s584
68.554	1.5	incongruent	1.0	89.0	stroop	89	0.601	red	blue	incongruent	s584
70.561	1.5	congruent	1.0	82.0	stroop	82	0.609	green	green	congruent	s584
72.564	1.5	incongruent	1.0	89.0	stroop	89	0.63	red	blue	incongruent	s584
74.702	1.5	incongruent	1.0	89.0	stroop	89	0.629	red	blue	incongruent	s584
76.705	1.5	incongruent	1.0	82.0	stroop	82	0.693	green	red	incongruent	s584
78.981	1.5	congruent	1.0	82.0	stroop	82	1.098	green	green	congruent	s584
81.124	1.5	incongruent	0.0	89.0	stroop	71	0.782	red	blue	incongruent	s584
83.537	1.5	congruent	1.0	71.0	stroop	71	0.537	blue	blue	congruent	s584
85.543	1.5	congruent	1.0	82.0	stroop	82	0.98	green	green	congruent	s584
87.548	1.5	incongruent	1.0	71.0	stroop	71	1.01	blue	green	incongruent	s584
90.37	1.5	incongruent	1.0	71.0	stroop	71	1.002	blue	red	incongruent	s584
92.375	1.5	incongruent	1.0	82.0	stroop	82	0.959	green	blue	incongruent	s584
94.378	1.5	congruent	1.0	89.0	stroop	89	0.504	red	red	congruent	s584
96.518	1.5	congruent	1.0	82.0	stroop	82	0.64	green	green	congruent	s584
98.524	1.5	incongruent	0.0	89.0	stroop	71	0.933	red	blue	incongruent	s584
100.53	1.5	congruent	1.0	71.0	stroop	71	0.772	blue	blue	congruent	s584
102.532	1.5	incongruent	1.0	71.0	stroop	71	1.024	blue	red	incongruent	s584
104.536	1.5	congruent	1.0	82.0	stroop	82	0.656	green	green	congruent	s584
106.541	1.5	incongruent	1.0	89.0	stroop	89	0.528	red	green	incongruent	s584
108.546	1.5	congruent	1.0	82.0	stroop	82	0.693	green	green	congruent	s584
110.552	1.5	incongruent	1.0	71.0	stroop	71	1.066	blue	green	incongruent	s584
112.829	1.5	incongruent	1.0	71.0	stroop	71	0.847	blue	red	incongruent	s584
114.832	1.5	congruent	1.0	71.0	stroop	71	0.698	blue	blue	congruent	s584
116.973	1.5	congruent	1.0	89.0	stroop	89	0.634	red	red	congruent	s584
118.976	1.5	congruent	1.0	71.0	stroop	71	0.913	blue	blue	congruent	s584
