onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-54.1	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	18.781	n/a	instructions	s579
3.017	4.186	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.186	1,0,0,2,3,0,0,0,0	to_hand	s579
7.204	1.468	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.468	1,0,0,2,3,0,0,0,0	to_board	s579
8.673	0.483	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.483	1,0,0,2,3,0,0,0,0	to_hand	s579
9.157	0.493	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.493	1,0,0,2,3,0,0,0,0	to_board	s579
9.651	1.466	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.466	1,0,0,2,3,0,0,0,0	to_hand	s579
11.118	0.695	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.695	1,0,0,2,3,0,0,0,0	to_board	s579
11.818	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s579
14.321	3.404	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.404	1,2,0,3,0,0,0,0,0	to_hand	s579
17.726	0.754	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.754	1,2,0,3,0,0,0,0,0	to_board	s579
18.48	1.051	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.051	1,2,0,3,0,0,0,0,0	to_hand	s579
19.533	0.456	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.456	1,2,0,3,0,0,0,0,0	to_board	s579
19.991	0.826	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.826	1,2,0,3,0,0,0,0,0	to_hand	s579
20.818	0.398	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.398	1,2,0,3,0,0,0,0,0	to_board	s579
21.221	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s579
22.221	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s579
23.322	2.528	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.528	0,0,0,1,2,0,3,0,0	to_hand	s579
25.852	0.497	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.497	0,0,0,1,2,0,3,0,0	to_board	s579
26.351	1.479	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.479	0,0,0,1,2,0,3,0,0	to_hand	s579
27.831	0.522	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.522	0,0,0,1,2,0,3,0,0	to_board	s579
28.355	0.772	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.772	0,0,0,1,2,0,3,0,0	to_hand	s579
29.127	0.363	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.363	0,0,0,1,2,0,3,0,0	to_board	s579
29.495	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s579
30.495	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s579
31.696	2.982	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.982	0,0,0,1,2,0,3,0,0	to_hand	s579
34.68	0.381	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.381	0,0,0,1,2,0,3,0,0	to_board	s579
35.063	0.494	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.494	0,0,0,1,2,0,3,0,0	to_hand	s579
35.558	0.517	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.517	0,0,0,1,2,0,3,0,0	to_board	s579
36.076	0.543	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.543	0,0,0,1,2,0,3,0,0	to_hand	s579
36.62	0.341	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.341	0,0,0,1,2,0,3,0,0	to_board	s579
36.964	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s579
37.964	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s579
40.97	6.582	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	0.0	6.582	0,0,0,0,0,0,1,2,3	to_hand	s579
47.553	0.788	0	PA_with_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	0.0	0.788	0,0,0,0,0,0,1,2,3	to_board	s579
48.344	1.024	0	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	0.0	1.024	0,0,0,0,0,0,1,2,3	to_hand	s579
49.369	1.021	0	PA_with_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	0.0	1.021	0,0,0,0,0,0,1,2,3	to_board	s579
50.392	0.458	0	PA_with_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	0.0	0.458	0,0,0,0,0,0,1,2,3	to_hand	s579
50.85	0.415	0	PA_with_intermediate	2,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	89.0	0.0	0.415	0,0,0,0,0,0,1,2,3	to_board	s579
51.266	1.711	0	PA_with_intermediate	2,0,0,0,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	0.0	1.711	0,0,0,0,0,0,1,2,3	to_hand	s579
52.978	0.812	0	PA_with_intermediate	2,0,0,0,0,0,1,3,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	0.0	0.812	0,0,0,0,0,0,1,2,3	to_board	s579
53.795	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s579
54.795	1.408	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s579
56.204	3.905	1	PA_without_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	71.0	1.0	3.905	0,0,0,1,2,3,0,0,0	to_hand	s579
60.111	0.85	0	PA_without_intermediate	3,0,0,1,2,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	89.0	1.0	0.85	0,0,0,1,2,3,0,0,0	to_board	s579
60.963	1.566	0	PA_without_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	89.0	1.0	1.566	0,0,0,1,2,3,0,0,0	to_hand	s579
62.529	0.39	0	PA_without_intermediate	0,0,0,1,2,0,3,0,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	82.0	1.0	0.39	0,0,0,1,2,3,0,0,0	to_board	s579
62.922	1.297	0	PA_without_intermediate	0,0,0,1,0,0,3,0,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	71.0	1.0	1.297	0,0,0,1,2,3,0,0,0	to_hand	s579
64.22	0.633	0	PA_without_intermediate	0,0,0,1,0,0,3,2,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	82.0	1.0	0.633	0,0,0,1,2,3,0,0,0	to_board	s579
64.855	0.63	0	PA_without_intermediate	0,0,0,0,0,0,3,2,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	71.0	1.0	0.63	0,0,0,1,2,3,0,0,0	to_hand	s579
65.486	0.416	0	PA_without_intermediate	1,0,0,0,0,0,3,2,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	89.0	1.0	0.416	0,0,0,1,2,3,0,0,0	to_board	s579
65.907	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s579
66.907	1.68	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s579
68.59	5.581	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	2.0	5.581	0,0,0,0,0,0,1,2,3	to_hand	s579
74.172	0.392	0	PA_with_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	2.0	0.392	0,0,0,0,0,0,1,2,3	to_board	s579
74.566	0.67	0	PA_with_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	2.0	0.67	0,0,0,0,0,0,1,2,3	to_hand	s579
75.237	0.395	0	PA_with_intermediate	2,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	89.0	2.0	0.395	0,0,0,0,0,0,1,2,3	to_board	s579
75.634	0.617	0	PA_with_intermediate	2,0,0,0,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	2.0	0.617	0,0,0,0,0,0,1,2,3	to_hand	s579
76.253	0.468	0	PA_with_intermediate	2,0,0,0,0,0,1,3,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	2.0	0.468	0,0,0,0,0,0,1,2,3	to_board	s579
76.727	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s579
77.727	3.72	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s579
81.45	5.056	1	PA_without_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	3,1,0,2,0,0,0,0,0	82.0	3.0	5.056	0,0,0,0,0,0,1,2,3	to_hand	s579
86.507	0.403	0	PA_without_intermediate	3,0,0,0,0,0,1,2,0	test	ward_and_allport	3,1,0,2,0,0,0,0,0	89.0	3.0	0.403	0,0,0,0,0,0,1,2,3	to_board	s579
86.913	0.715	0	PA_without_intermediate	3,0,0,0,0,0,1,0,0	test	ward_and_allport	3,1,0,2,0,0,0,0,0	82.0	3.0	0.715	0,0,0,0,0,0,1,2,3	to_hand	s579
87.629	0.546	0	PA_without_intermediate	3,0,0,2,0,0,1,0,0	test	ward_and_allport	3,1,0,2,0,0,0,0,0	71.0	3.0	0.546	0,0,0,0,0,0,1,2,3	to_board	s579
