onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.015	0.85	0.1	71.0	stop_signal	71.0	0.738	False	stop_failure	s579
6.087	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s579
8.34	0.85	0.1	89.0	stop_signal	89.0	0.423	False	go	s579
10.73	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s579
13.118	0.85	0.15	71.0	stop_signal	89.0	0.423	False	go	s579
15.642	0.85	0.15	71.0	stop_signal	71.0	0.447	False	go	s579
18.032	0.85	0.15	89.0	stop_signal	89.0	0.453	False	go	s579
20.424	0.85	0.15	71.0	stop_signal	71.0	0.427	False	stop_failure	s579
23.221	0.85	0.1	71.0	stop_signal	71.0	0.479	False	go	s579
25.61	0.85	0.1	71.0	stop_signal	71.0	0.433	False	stop_failure	s579
27.864	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s579
30.389	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s579
32.779	0.85	0.15	71.0	stop_signal	89.0	0.427	False	go	s579
35.168	0.85	0.15	71.0	stop_signal	71.0	0.481	False	stop_failure	s579
37.424	0.85	0.1	71.0	stop_signal	71.0	0.501	False	go	s579
39.814	0.85	0.1	71.0	stop_signal	71.0	0.566	False	go	s579
42.067	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s579
44.323	0.85	0.15	89.0	stop_signal	71.0	0.426	False	go	s579
46.575	0.85	0.15	89.0	stop_signal	89.0	0.458	False	go	s579
48.964	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s579
51.22	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s579
53.473	0.85	0.25	71.0	stop_signal	71.0	0.507	False	stop_failure	s579
55.863	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s579
58.255	0.85	0.25	89.0	stop_signal	89.0	0.447	False	go	s579
60.511	0.85	0.25	89.0	stop_signal	89.0	0.584	False	stop_failure	s579
63.035	0.85	0.2	71.0	stop_signal	71.0	0.503	False	go	s579
65.287	0.85	0.2	89.0	stop_signal	71.0	0.484	False	go	s579
67.679	0.85	0.2	71.0	stop_signal	71.0	0.524	False	go	s579
69.935	0.85	0.2	89.0	stop_signal	89.0	0.399	False	stop_failure	s579
