onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.013	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
3.525	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	1.01	stim	s553
5.629	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
6.133	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.803	stim	s553
8.237	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
8.745864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.711	stim	s553
10.85	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
11.358728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.966	stim	s553
13.463	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
13.967592	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.801	stim	s553
16.074	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
16.582	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	1.252	stim	s553
18.686	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
19.188864000000002	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.759	stim	s553
21.293	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
21.796864000000003	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.956	stim	s553
23.903	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
24.411	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	1.204	stim	s553
26.515	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
27.022592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.718	stim	s553
29.127	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
29.637455999999997	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.62	stim	s553
31.742	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
32.250864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.988	stim	s553
34.355	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
34.858864000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.935	stim	s553
36.963	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
37.472	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.999	stim	s553
39.577	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
40.083	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	1.097	stim	s553
42.187	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
42.693864000000005	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.91	stim	s553
44.798	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
45.308	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.718	stim	s553
47.412	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
47.919864000000004	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.716	stim	s553
50.024	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
50.534	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.704	stim	s553
52.638	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
53.141591999999996	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.663	stim	s553
55.246	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
55.75	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.761	stim	s553
57.855	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
58.358184	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.658	stim	s553
60.462	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
60.96632	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.892	stim	s553
63.07	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
63.575	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.697	stim	s553
65.679	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
66.182864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.947	stim	s553
68.284	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
68.790864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.793	stim	s553
70.895	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
71.403864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.84	stim	s553
73.508	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s553
74.016	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.728	stim	s553
76.119	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
76.625864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.851	stim	s553
78.73	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s553
