onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-58.851	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	20.828	n/a	instructions	s553
3.013	6.099	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	6.099	1,0,0,2,3,0,0,0,0	to_hand	s553
9.113	1.435	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.435	1,0,0,2,3,0,0,0,0	to_board	s553
10.551	1.635	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.635	1,0,0,2,3,0,0,0,0	to_hand	s553
12.187	1.594	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.594	1,0,0,2,3,0,0,0,0	to_board	s553
13.783	1.543	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.543	1,0,0,2,3,0,0,0,0	to_hand	s553
15.326	0.849	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.849	1,0,0,2,3,0,0,0,0	to_board	s553
16.177	2.105	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	2.105	1,0,0,2,3,0,0,0,0	to_hand	s553
18.282	1.029	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.029	1,0,0,2,3,0,0,0,0	to_board	s553
19.317	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s553
21.82	3.821	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.821	1,2,0,3,0,0,0,0,0	to_hand	s553
25.641	1.1	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.1	1,2,0,3,0,0,0,0,0	to_board	s553
26.742	1.013	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.013	1,2,0,3,0,0,0,0,0	to_hand	s553
27.756	0.512	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.512	1,2,0,3,0,0,0,0,0	to_board	s553
28.27	1.001	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.001	1,2,0,3,0,0,0,0,0	to_hand	s553
29.272	0.503	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.503	1,2,0,3,0,0,0,0,0	to_board	s553
29.781	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s553
30.781	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s553
31.883	2.494	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.494	0,0,0,1,2,0,3,0,0	to_hand	s553
34.379	1.641	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.641	0,0,0,1,2,0,3,0,0	to_board	s553
36.023	1.124	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.124	0,0,0,1,2,0,3,0,0	to_hand	s553
37.147	0.905	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.905	0,0,0,1,2,0,3,0,0	to_board	s553
38.055	0.57	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.57	0,0,0,1,2,0,3,0,0	to_hand	s553
38.626	0.463	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.463	0,0,0,1,2,0,3,0,0	to_board	s553
39.095	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s553
40.095	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s553
41.297	2.138	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.138	0,0,0,1,2,0,3,0,0	to_hand	s553
43.437	0.87	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.87	0,0,0,1,2,0,3,0,0	to_board	s553
44.31	1.33	0	UA_without_intermediate	2,0,0,0,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	1.33	0,0,0,1,2,0,3,0,0	to_hand	s553
45.641	3.501	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	3.501	0,0,0,1,2,0,3,0,0	to_board	s553
49.144	0.584	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.584	0,0,0,1,2,0,3,0,0	to_hand	s553
49.728	0.553	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.553	0,0,0,1,2,0,3,0,0	to_board	s553
