onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
-0.18513599999999997	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.524	stim	s561
1.919	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
2.422728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.522	stim	s561
4.526	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
5.030592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.463	stim	s561
7.132	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
7.639	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.459	stim	s561
9.743	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
10.246864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.475	stim	s561
12.351	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
12.854864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.727	stim	s561
14.959	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
15.469	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.507	stim	s561
17.572	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
18.079592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.476	stim	s561
20.185	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
20.689456	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.488	stim	s561
22.792	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
23.297864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.617	stim	s561
25.4	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
25.905864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.47	stim	s561
28.01	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
28.514	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.453	stim	s561
30.618	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
31.123	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.523	stim	s561
33.224	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
33.729864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.597	stim	s561
35.834	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
36.339	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.528	stim	s561
38.443	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
38.951864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.508	stim	s561
41.056	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
41.565	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.497	stim	s561
43.669	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
44.173592	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.505	stim	s561
46.277	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
46.782	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.433	stim	s561
48.884	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
49.389184	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.393	stim	s561
51.494	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
51.99732	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.759	stim	s561
54.102	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
54.609	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.443	stim	s561
56.713	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
57.218864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.554	stim	s561
59.321	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
59.829864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.513	stim	s561
61.934	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
62.440864000000005	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.547	stim	s561
64.545	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
65.05	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.463	stim	s561
67.154	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
67.656864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.432	stim	s561
69.761	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
70.26404799999999	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.451	stim	s561
72.369	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
72.872864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.37	stim	s561
74.975	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
75.48259200000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.438	stim	s561
77.587	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s561
78.093048	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.446	stim	s561
80.198	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
80.705864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.503	stim	s561
82.81	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s561
83.31572800000001	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.453	stim	s561
