onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
-1.137	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s561
1.116	0.85	0.15	89.0	stop_signal	71.0	0.482	False	go	s561
3.37	0.85	0.15	89.0	stop_signal	89.0	0.58	False	go	s561
5.622	0.85	0.15	71.0	stop_signal	71.0	0.377	False	go	s561
8.013	0.85	0.15	71.0	stop_signal	71.0	0.566	False	go	s561
10.264	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
12.52	0.85	0.2	89.0	stop_signal	89.0	0.545	False	go	s561
14.771	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s561
17.027	0.85	0.25	71.0	stop_signal	89.0	0.459	False	stop_failure	s561
19.552	0.85	0.2	71.0	stop_signal	71.0	0.595	False	go	s561
21.941	0.85	0.2	89.0	stop_signal	89.0	0.673	False	go	s561
24.465	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
26.72	0.85	0.25	89.0	stop_signal	89.0	0.616	False	go	s561
29.108	0.85	0.25	89.0	stop_signal	89.0	0.5	False	go	s561
31.496	0.85	0.25	71.0	stop_signal	71.0	0.38	False	go	s561
33.749	0.85	0.25	89.0	stop_signal	89.0	0.587	False	go	s561
36.138	0.85	0.25	71.0	stop_signal	71.0	0.512	False	go	s561
38.526	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
40.918	0.85	0.3	89.0	stop_signal	89.0	0.599	False	go	s561
43.58	0.85	0.3	89.0	stop_signal	89.0	0.534	False	go	s561
46.105	0.85	0.3	89.0	stop_signal	89.0	0.509	False	stop_failure	s561
48.358	0.85	0.25	71.0	stop_signal	71.0	0.517	False	stop_failure	s561
51.294	0.85	0.2	89.0	stop_signal	89.0	0.617	False	go	s561
53.55	0.85	0.2	89.0	stop_signal	89.0	0.524	False	go	s561
56.077	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
58.329	0.85	0.25	71.0	stop_signal	71.0	0.472	False	go	s561
60.583	0.85	0.25	71.0	stop_signal	71.0	0.529	False	go	s561
62.839	0.85	0.25	89.0	stop_signal	89.0	0.586	False	go	s561
65.092	0.85	0.25	71.0	stop_signal	71.0	0.498	False	go	s561
67.62	0.85	0.25	71.0	stop_signal	71.0	0.487	False	stop_failure	s561
70.689	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s561
72.942	0.85	0.25	71.0	stop_signal	71.0	0.529	False	go	s561
75.33	0.85	0.25	89.0	stop_signal	89.0	0.615	False	stop_failure	s561
77.718	0.85	0.2	71.0	stop_signal	71.0	0.527	False	go	s561
80.242	0.85	0.2	89.0	stop_signal	89.0	0.602	False	go	s561
82.631	0.85	0.2	71.0	stop_signal	71.0	0.513	False	go	s561
85.02	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
87.817	0.85	0.25	71.0	stop_signal	71.0	0.371	False	go	s561
90.207	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
102.973	0.85	0.3	71.0	stop_signal	71.0	0.438	False	stop_failure	s561
105.498	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s561
107.885	0.85	0.3	89.0	stop_signal	89.0	0.584	False	go	s561
110.277	0.85	0.3	71.0	stop_signal	71.0	0.528	False	stop_failure	s561
112.531	0.85	0.25	89.0	stop_signal	89.0	0.607	False	go	s561
114.923	0.85	0.25	71.0	stop_signal	71.0	0.412	False	go	s561
117.175	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
119.43	0.85	0.3	89.0	stop_signal	89.0	0.63	False	go	s561
121.683	0.85	0.3	71.0	stop_signal	71.0	0.527	False	go	s561
124.072	0.85	0.3	71.0	stop_signal	71.0	0.566	False	stop_failure	s561
126.326	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
128.579	0.85	0.3	71.0	stop_signal	89.0	0.433	False	stop_failure	s561
130.969	0.85	0.25	71.0	stop_signal	71.0	0.532	False	stop_failure	s561
133.359	0.85	0.2	71.0	stop_signal	71.0	0.549	False	go	s561
135.611	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s561
138.14	0.85	0.25	71.0	stop_signal	71.0	0.48	False	go	s561
140.393	0.85	0.25	89.0	stop_signal	89.0	0.593	False	go	s561
142.78	0.85	0.25	89.0	stop_signal	89.0	0.567	False	go	s561
145.032	0.85	0.25	71.0	stop_signal	71.0	0.574	False	stop_failure	s561
147.284	0.85	0.2	89.0	stop_signal	89.0	0.61	False	go	s561
149.676	0.85	0.2	71.0	stop_signal	71.0	0.512	False	go	s561
152.201	0.85	0.2	89.0	stop_signal	89.0	0.666	False	go	s561
154.591	0.85	0.2	89.0	stop_signal	71.0	0.563	False	go	s561
157.119	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s561
160.055	0.85	0.25	89.0	stop_signal	71.0	0.481	False	go	s561
162.581	0.85	0.25	71.0	stop_signal	71.0	0.561	False	go	s561
165.106	0.85	0.25	71.0	stop_signal	71.0	0.52	False	go	s561
167.362	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s561
169.887	0.85	0.3	89.0	stop_signal	89.0	0.65	False	go	s561
172.275	0.85	0.3	89.0	stop_signal	89.0	0.483	False	go	s561
