onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-144.831	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	109.499	n/a	instructions	s640
3.015	6.283	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	6.283	1,0,0,2,3,0,0,0,0	to_hand	s640
9.3	1.149	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.149	1,0,0,2,3,0,0,0,0	to_board	s640
10.451	0.922	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.922	1,0,0,2,3,0,0,0,0	to_hand	s640
11.375	0.506	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.506	1,0,0,2,3,0,0,0,0	to_board	s640
11.884	0.903	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.903	1,0,0,2,3,0,0,0,0	to_hand	s640
12.789	0.321	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.321	1,0,0,2,3,0,0,0,0	to_board	s640
13.12	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s640
15.622	4.145	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	4.145	1,2,0,3,0,0,0,0,0	to_hand	s640
19.769	1.187	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.187	1,2,0,3,0,0,0,0,0	to_board	s640
20.957	0.766	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.766	1,2,0,3,0,0,0,0,0	to_hand	s640
21.726	0.827	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.827	1,2,0,3,0,0,0,0,0	to_board	s640
22.554	0.386	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.386	1,2,0,3,0,0,0,0,0	to_hand	s640
22.941	0.301	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.301	1,2,0,3,0,0,0,0,0	to_board	s640
23.249	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s640
24.249	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s640
25.351	2.995	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	2.995	0,0,0,1,2,0,3,0,0	to_hand	s640
28.347	0.705	0	UA_without_intermediate	0,0,0,1,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.705	0,0,0,1,2,0,3,0,0	to_board	s640
29.053	0.479	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.479	0,0,0,1,2,0,3,0,0	to_hand	s640
29.534	0.321	0	UA_without_intermediate	0,0,0,0,0,0,3,2,1	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.321	0,0,0,1,2,0,3,0,0	to_board	s640
29.857	3.067	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.067	0,0,0,1,2,0,3,0,0	to_hand	s640
32.925	1.587	0	UA_without_intermediate	0,0,0,1,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.587	0,0,0,1,2,0,3,0,0	to_board	s640
34.515	0.705	0	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.705	0,0,0,1,2,0,3,0,0	to_hand	s640
35.222	0.398	0	UA_without_intermediate	0,0,0,1,2,0,3,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.398	0,0,0,1,2,0,3,0,0	to_board	s640
35.624	0.835	0	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.835	0,0,0,1,2,0,3,0,0	to_hand	s640
36.46	0.961	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.961	0,0,0,1,2,0,3,0,0	to_board	s640
37.424	0.956	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.956	0,0,0,1,2,0,3,0,0	to_hand	s640
38.381	0.627	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.627	0,0,0,1,2,0,3,0,0	to_board	s640
39.011	1.477	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.477	0,0,0,1,2,0,3,0,0	to_hand	s640
40.488	0.553	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.553	0,0,0,1,2,0,3,0,0	to_board	s640
41.048	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s640
42.048	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s640
43.251	2.357	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.357	0,0,0,1,2,0,3,0,0	to_hand	s640
45.609	0.726	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.726	0,0,0,1,2,0,3,0,0	to_board	s640
46.338	1.012	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.012	0,0,0,1,2,0,3,0,0	to_hand	s640
47.351	0.659	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.659	0,0,0,1,2,0,3,0,0	to_board	s640
48.013	0.531	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.531	0,0,0,1,2,0,3,0,0	to_hand	s640
48.545	0.299	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.299	0,0,0,1,2,0,3,0,0	to_board	s640
48.852	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s640
49.852	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s640
52.862	7.004	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	82.0	0.0	7.004	0,0,0,0,0,0,1,2,3	to_hand	s640
59.867	1.296	0	PA_with_intermediate	3,0,0,0,0,0,1,2,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	89.0	0.0	1.296	0,0,0,0,0,0,1,2,3	to_board	s640
61.166	2.135	0	PA_with_intermediate	3,0,0,0,0,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	82.0	0.0	2.135	0,0,0,0,0,0,1,2,3	to_hand	s640
63.303	0.608	0	PA_with_intermediate	3,0,0,2,0,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	71.0	0.0	0.608	0,0,0,0,0,0,1,2,3	to_board	s640
63.914	0.626	0	PA_with_intermediate	0,0,0,2,0,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	89.0	0.0	0.626	0,0,0,0,0,0,1,2,3	to_hand	s640
64.541	0.637	0	PA_with_intermediate	0,0,0,2,3,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	71.0	0.0	0.637	0,0,0,0,0,0,1,2,3	to_board	s640
65.185	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s640
66.185	2.768	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s640
68.956	4.218	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	1.0	4.218	1,2,3,0,0,0,0,0,0	to_hand	s640
73.176	0.436	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	1.0	0.436	1,2,3,0,0,0,0,0,0	to_board	s640
73.615	0.969	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	1.0	0.969	1,2,3,0,0,0,0,0,0	to_hand	s640
74.586	0.599	0	PA_with_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	1.0	0.599	1,2,3,0,0,0,0,0,0	to_board	s640
75.188	1.155	0	PA_with_intermediate	1,0,0,2,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	1.0	1.155	1,2,3,0,0,0,0,0,0	to_hand	s640
76.345	0.289	0	PA_with_intermediate	1,0,0,2,3,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	1.0	0.289	1,2,3,0,0,0,0,0,0	to_board	s640
76.642	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s640
77.642	1.68	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s640
79.325	5.355	1	PA_without_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	89.0	2.0	5.355	1,2,3,0,0,0,0,0,0	to_hand	s640
84.682	0.891	0	PA_without_intermediate	1,2,0,3,0,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	71.0	2.0	0.891	1,2,3,0,0,0,0,0,0	to_board	s640
