onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.424	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.482	orange	4.0	task_switch	color	switch	s574	1
6.669	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	1.148	orange	9.0	cue_stay	color	stay	s574	0
9.461	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.938	orange	2.0	cue_switch	color	stay	s574	0
12.912	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.261	blue	8.0	cue_switch	color	stay	s574	0
16.093	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.448	blue	3.0	cue_switch	color	stay	s574	0
19.272	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.586	orange	7.0	task_switch	magnitude	switch	s574	0
22.585	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.803	orange	6.0	cue_stay	magnitude	stay	s574	0
24.827	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.136	orange	9.0	task_switch	color	switch	s574	0
28.006	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.616	blue	3.0	cue_switch	color	stay	s574	0
30.115	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.293	orange	6.0	cue_switch	color	stay	s574	0
33.158	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.474	blue	1.0	cue_stay	color	stay	s574	0
35.537	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.42	blue	2.0	task_switch	magnitude	switch	s574	0
37.646	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.112	orange	9.0	task_switch	color	switch	s574	0
41.233	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.507	orange	6.0	cue_switch	color	stay	s574	0
43.34	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	1.109	orange	7.0	task_switch	magnitude	switch	s574	0
45.447	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	1.199	orange	4.0	cue_stay	magnitude	stay	s574	0
48.35	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.401	blue	9.0	task_switch	color	switch	s574	0
50.732	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.911	blue	8.0	task_switch	magnitude	switch	s574	0
52.841	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.204	orange	9.0	task_switch	color	switch	s574	0
55.751	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.45	blue	6.0	task_switch	magnitude	switch	s574	0
58.661	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.476	blue	8.0	cue_stay	magnitude	stay	s574	0
62.248	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.999	orange	4.0	cue_stay	magnitude	stay	s574	0
65.157	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.801	orange	2.0	task_switch	color	switch	s574	0
68.199	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.137	blue	7.0	cue_switch	color	stay	s574	0
71.515	1.0	0.9	False	71.0	Orange-Blue	stay	twobytwo	89.0	0.741	orange	6.0	cue_stay	color	stay	s574	0
74.557	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.454	orange	4.0	cue_stay	color	stay	s574	0
76.664	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.085	blue	3.0	task_switch	magnitude	switch	s574	0
79.571	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.692	blue	6.0	task_switch	color	switch	s574	0
82.219	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.622	blue	9.0	cue_stay	color	stay	s574	0
84.462	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.592	blue	2.0	cue_stay	color	stay	s574	0
87.91	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.508	blue	9.0	task_switch	magnitude	switch	s574	0
90.697	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	1.343	blue	6.0	cue_switch	magnitude	stay	s574	0
92.802	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.954	blue	1.0	task_switch	color	switch	s574	0
95.982	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.423	blue	7.0	task_switch	magnitude	switch	s574	0
99.182	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.659	orange	1.0	task_switch	color	switch	s574	0
101.292	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.127	blue	8.0	cue_stay	color	stay	s574	0
104.332	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.604	blue	6.0	task_switch	magnitude	switch	s574	0
107.375	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.914	blue	1.0	cue_stay	magnitude	stay	s574	0
110.281	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.959	orange	6.0	cue_switch	magnitude	stay	s574	0
113.46	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.391	orange	1.0	task_switch	color	switch	s574	0
116.364	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.645	orange	8.0	task_switch	magnitude	switch	s574	0
118.607	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.759	orange	9.0	task_switch	color	switch	s574	0
121.652	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.854	blue	8.0	cue_stay	color	stay	s574	0
124.303	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.777	blue	7.0	task_switch	magnitude	switch	s574	0
126.41	1.0	0.1	False	89.0	High-Low	stay	twobytwo	71.0	1.048	orange	8.0	cue_stay	magnitude	stay	s574	0
129.453	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.512	blue	3.0	task_switch	color	switch	s574	0
131.698	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.991	blue	6.0	task_switch	magnitude	switch	s574	0
133.941	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.806	blue	8.0	task_switch	color	switch	s574	0
136.05	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.062	orange	3.0	task_switch	magnitude	switch	s574	0
139.093	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.724	orange	3.0	cue_stay	magnitude	stay	s574	0
141.997	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.54	blue	1.0	cue_switch	magnitude	stay	s574	0
145.04	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.494	blue	2.0	task_switch	color	switch	s574	0
147.96	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.893	orange	6.0	cue_stay	color	stay	s574	0
151.001	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.446	orange	1.0	cue_stay	color	stay	s574	0
153.11	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.148	orange	2.0	task_switch	magnitude	switch	s574	0
155.217	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.812	blue	4.0	cue_stay	magnitude	stay	s574	0
157.593	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.135	blue	4.0	task_switch	color	switch	s574	0
159.702	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	1.005	blue	6.0	task_switch	magnitude	switch	s574	0
161.809	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.98	blue	8.0	task_switch	color	switch	s574	0
164.718	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.525	orange	1.0	task_switch	magnitude	switch	s574	0
167.233	1.0	0.1	False	71.0	Magnitude	stay	twobytwo	89.0	0.492	blue	2.0	cue_stay	magnitude	stay	s574	0
170.409	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.417	orange	8.0	task_switch	color	switch	s574	0
173.45	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.747	blue	2.0	cue_switch	color	stay	s574	0
176.359	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.581	orange	6.0	task_switch	magnitude	switch	s574	0
178.468	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.995	orange	3.0	task_switch	color	switch	s574	0
181.511	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.825	orange	4.0	task_switch	magnitude	switch	s574	0
184.415	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.408	blue	8.0	task_switch	color	switch	s574	0
187.455	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.822	orange	9.0	cue_stay	color	stay	s574	0
190.767	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.542	orange	9.0	task_switch	magnitude	switch	s574	0
193.81	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.03	orange	6.0	task_switch	color	switch	s574	0
196.714	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.815	blue	4.0	task_switch	magnitude	switch	s574	0
198.953	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	1.166	orange	9.0	cue_stay	magnitude	stay	s574	0
202.131	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.936	blue	9.0	task_switch	color	switch	s574	0
204.24	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.675	orange	6.0	task_switch	magnitude	switch	s574	0
207.555	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.504	blue	7.0	cue_switch	magnitude	stay	s574	0
210.464	1.0	0.9	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.582	blue	3.0	task_switch	color	switch	s574	0
213.504	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.622	orange	1.0	task_switch	magnitude	switch	s574	0
216.816	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.586	blue	1.0	task_switch	color	switch	s574	0
219.857	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.608	orange	1.0	task_switch	magnitude	switch	s574	0
223.169	1.0	0.9	False	89.0	Color	n/a	twobytwo	71.0	0.586	blue	4.0	task_switch	color	switch	s574	0
239.732	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.895	orange	4.0	task_switch	color	switch	s574	1
241.839	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.877	orange	9.0	cue_stay	color	stay	s574	0
244.223	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	1.009	orange	2.0	cue_switch	color	stay	s574	0
247.135	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.66	blue	8.0	cue_switch	color	stay	s574	0
250.314	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.638	blue	3.0	cue_switch	color	stay	s574	0
253.49	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.721	orange	7.0	task_switch	magnitude	switch	s574	0
257.346	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.568	orange	6.0	cue_stay	magnitude	stay	s574	0
260.136	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.118	orange	9.0	task_switch	color	switch	s574	0
263.178	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.469	blue	3.0	cue_switch	color	stay	s574	0
265.557	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.747	orange	6.0	cue_switch	color	stay	s574	0
268.732	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.537	blue	1.0	cue_stay	color	stay	s574	0
270.973	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.237	blue	2.0	task_switch	magnitude	switch	s574	0
