onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.02	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s574
6.092	0.85	0.15	89.0	stop_signal	89.0	0.474	False	stop_failure	s574
8.345	0.85	0.1	89.0	stop_signal	89.0	0.52	False	go	s574
10.735	0.85	0.1	71.0	stop_signal	71.0	0.448	False	stop_failure	s574
13.122	0.85	0.05	89.0	stop_signal	89.0	0.397	False	go	s574
15.647	0.85	0.05	71.0	stop_signal	71.0	0.579	False	go	s574
18.034	0.85	0.05	71.0	stop_signal	71.0	0.411	False	go	s574
20.423	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s574
23.221	0.85	0.1	89.0	stop_signal	71.0	0.423	False	go	s574
25.613	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s574
27.869	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s574
30.394	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s574
32.782	0.85	0.25	71.0	stop_signal	71.0	0.614	False	go	s574
35.17	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s574
37.423	0.85	0.3	89.0	stop_signal	89.0	0.468	False	go	s574
39.814	0.85	0.3	71.0	stop_signal	71.0	0.572	False	go	s574
42.067	0.85	0.3	71.0	stop_signal	71.0	0.455	False	stop_failure	s574
44.323	0.85	0.25	89.0	stop_signal	89.0	0.561	False	go	s574
46.574	0.85	0.25	71.0	stop_signal	71.0	0.568	False	go	s574
48.963	0.85	0.25	71.0	stop_signal	71.0	0.443	False	stop_failure	s574
51.219	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s574
53.472	0.85	0.25	71.0	stop_signal	71.0	0.588	False	stop_failure	s574
55.862	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s574
58.25	0.85	0.25	89.0	stop_signal	89.0	0.492	False	go	s574
60.505	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s574
63.03	0.85	0.3	71.0	stop_signal	71.0	0.545	False	go	s574
65.286	0.85	0.3	89.0	stop_signal	89.0	0.541	False	go	s574
67.678	0.85	0.3	89.0	stop_signal	89.0	0.584	False	go	s574
69.935	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s574
72.188	0.85	0.35	89.0	stop_signal	89.0	0.418	False	go	s574
74.58	0.85	0.35	89.0	stop_signal	89.0	0.398	False	go	s574
77.105	0.85	0.35	71.0	stop_signal	71.0	0.573	False	go	s574
79.497	0.85	0.35	71.0	stop_signal	71.0	0.488	False	go	s574
82.023	0.85	0.35	89.0	stop_signal	89.0	0.565	False	stop_failure	s574
84.959	0.85	0.3	89.0	stop_signal	89.0	0.401	False	go	s574
87.487	0.85	0.3	71.0	stop_signal	71.0	0.646	False	go	s574
90.015	0.85	0.3	71.0	stop_signal	71.0	0.46	False	go	s574
92.271	0.85	0.3	89.0	stop_signal	89.0	0.613	False	stop_failure	s574
94.797	0.85	0.25	71.0	stop_signal	71.0	0.542	False	go	s574
97.189	0.85	0.25	89.0	stop_signal	89.0	0.519	False	go	s574
99.442	0.85	0.25	71.0	stop_signal	71.0	0.568	False	go	s574
112.347	0.85	0.25	89.0	stop_signal	89.0	0.523	False	go	s574
114.6	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s574
116.992	0.85	0.3	71.0	stop_signal	71.0	0.498	False	go	s574
